Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
1INCHUSDT,490,7519869021.2,8373192.8,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",106,4,96.23,"[('Bajista', 76), ('Bajista', 77), ('Bajista', 79)]",0,3,0,0,24,0.2314,0.3321,0.2406,163.01,38.45,124.5635910224439,116,95,2025-09-22 17:59:59.999,0.2248,2025-09-21 17:59:59.999,0.2624,Alcista,76,Bajista,6,29.25925925925928,20.987654320987676,1.0,Neutro
OGUSDT,490,591391632.059,473272.0,"['Doji', 'N/A', 'N/A', 'N/A', 'N/A']",85,6,92.94,"[('Alcista', 11), ('Bajista', 45), ('Bajista', 46)]",0,0,0,0,15,4.463,25.1,17.111,46.69,87.06,40.36584653147098,111,121,2025-09-22 17:59:59.999,15.286,2025-09-20 17:59:59.999,17.457,Alcista,75,Alcista,2,34.3814789219074,28.50730835815605,5.0,Neutro
ATMUSDT,490,525336070.41,333264.32,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",62,2,96.77,"[('Alcista', 2), ('Bajista', 60)]",0,0,0,0,59,0.997,2.16,1.293,244.39,28.0,216.3959783449343,111,114,2025-09-23 17:59:59.999,1.264,2025-09-19 17:59:59.999,1.542,Alcista,60,Bajista,3,9.570957095709545,8.45081313243143,3.0,Sobre-venta
ASRUSDT,490,638026748.8999999,355284.1,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",69,8,88.41,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 40)]",0,1,0,0,47,2.133,8.757,2.194,299.13,56.61,242.52506836827712,111,120,2025-09-22 17:59:59.999,2.0,2025-09-19 17:59:59.999,2.57,Bajista,3,Bajista,42,24.371859296482413,23.40871021775546,1.0,Neutro
CELOUSDT,490,4514020853.1,3534715.6,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",107,4,96.26,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 234)]",0,0,0,3,18,0.28,0.404,0.2699,318.19,12.49,305.7058169692479,106,105,2025-09-22 17:59:59.999,0.2547,2025-09-18 17:59:59.999,0.3253,Bajista,11,Bajista,6,18.18181818181817,17.025518341307816,4.0,Sobre-venta
RIFUSDT,490,9109513678.0,6780955.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,7,93.07,"[('Alcista', 1), ('Bajista', 139), ('Bajista', 157)]",0,0,0,0,41,0.0516,0.0659,0.0593,217.71,48.9,168.80269814502532,106,98,2025-09-22 17:59:59.999,0.0573,2025-09-19 17:59:59.999,0.0642,Alcista,53,Bajista,3,28.98550724637685,26.78548113330726,4.0,Neutro
TRUUSDT,490,30387323816.0,16168329.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",103,5,95.15,"[('Alcista', 2), ('Bajista', 76), ('Alcista', 234)]",0,0,0,0,21,0.0276,0.0426,0.0296,725.81,22.64,703.1756756756756,105,105,2025-09-22 17:59:59.999,0.0276,2025-09-18 17:59:59.999,0.0339,Bajista,281,Bajista,4,31.746031746031772,20.634920634920636,1.0,Neutro
CKBUSDT,490,407840904265.0,285302984.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",108,8,92.59,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,3,0,0,67,0.00442,0.00745,0.004424,359.83,33.23,326.6048824593128,113,115,2025-09-22 17:59:59.999,0.004336,2025-09-19 17:59:59.999,0.005329,Bajista,3,Bajista,6,6.356801093643213,8.406085046760822,4.0,Sobre-venta
TWTUSDT,490,1589764125.0,25210825.0,"['N/A', 'N/A', 'N/A', 'N/A', 'Martillo_Inv']",76,3,96.05,"[('Bajista', 4), ('Bajista', 5), ('Bajista', 13)]",0,0,7,0,54,0.7106,0.87,1.2117,34.42,49.66,15.2347940909466,114,94,2025-09-22 17:59:59.999,1.1331,2025-09-20 17:59:59.999,1.5342,Alcista,7,Alcista,15,58.7173579109063,57.97763886055582,4.0,Neutro
SFPUSDT,490,886857879.0,49011807.0,"['N/A', 'N/A', 'N/A', 'N/A', 'Martillo_Inv']",80,0,100.0,[],2,0,0,0,31,0.4293,0.5482,0.5108,75.63,20.44,55.187940485512904,117,109,2025-09-23 17:59:59.999,0.4329,2025-09-21 17:59:59.999,0.5839,Alcista,1,Alcista,1,25.202199935296033,14.171465685086902,3.0,Sobre-venta-D
DODOUSDT,490,11967702733.999998,12425426.6,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",111,2,98.2,"[('Alcista', 179), ('Alcista', 280)]",1,0,0,0,54,0.0389,0.0537,0.0453,426.71,30.68,396.02649006622516,111,101,2025-09-22 17:59:59.999,0.0427,2025-09-21 17:59:59.999,0.0545,Bajista,4,Bajista,3,22.033898305084733,15.254237288135572,3.0,Sobre-venta-D
CAKEUSDT,490,4355798595.43,6940941.94,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",121,1,99.17,"[('Bajista', 158)]",0,0,0,0,21,2.33,3.313,2.798,61.37,60.11,1.2508934953538144,111,106,2025-09-22 17:59:59.999,2.572,2025-09-21 17:59:59.999,3.145,Alcista,88,Alcista,2,51.603905160390525,44.23549646838621,3.0,Neutro
ACMUSDT,490,554794054.4999999,452502.2,"['N/A', 'N/A', 'N/A', 'N/A', 'Doji']",75,3,96.0,"[('Alcista', 1), ('Alcista', 280), ('Alcista', 473)]",0,0,0,0,46,0.796,1.297,0.841,191.32,17.48,173.8406658739596,107,128,2025-09-22 17:59:59.999,0.817,2025-09-19 17:59:59.999,0.923,Bajista,3,Bajista,32,15.483870967741947,12.473118279569894,4.0,Sobre-venta
FISUSDT,490,5946057151.0,13920898.0,"['Doji', 'N/A', 'N/A', 'N/A', 'N/A']",84,6,92.86,"[('Alcista', 1), ('Alcista', 131), ('Alcista', 234)]",0,0,0,3,61,0.0988,0.1814,0.0919,637.87,19.7,618.1719260065289,111,110,2025-09-17 17:59:59.999,0.1051,2025-09-21 17:59:59.999,0.1094,Bajista,249,Bajista,10,6.237816764132542,4.5791042936720805,6.0,Sobre-venta
OMUSDT,490,14921694031.710001,27353124.9,"['Doji', 'N/A', 'N/A', 'N/A', 'N/A']",89,6,93.26,"[('Alcista', 1), ('Alcista', 4), ('Alcista', 40)]",0,0,0,3,27,0.19,0.3971,0.1737,5181.12,11.8,5169.314910765687,113,116,2025-09-22 17:59:59.999,0.1532,2025-09-18 17:59:59.999,0.2213,Bajista,165,Bajista,6,26.623376623376615,26.233766233766232,10.0,Neutro
PONDUSDT,490,79713764244.17001,32438320.0,"['Martillo_Inv', 'N/A', 'N/A', 'Doji', 'N/A']",114,2,98.25,"[('Alcista', 233), ('Alcista', 234)]",0,0,0,0,38,0.00741,0.0124,0.00825,335.15,19.27,315.8787878787879,101,113,2025-09-16 17:59:59.999,0.00823,2025-09-20 17:59:59.999,0.00921,Bajista,33,Bajista,4,32.39436619718314,16.666666666666686,3.0,Sobre-venta-D
DEGOUSDT,490,810518332.26,436366.67,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",87,0,100.0,[],0,0,0,0,16,1.038,1.426,1.25,263.52,22.64,240.88,116,109,2025-09-22 17:59:59.999,1.142,2025-09-23 17:59:59.999,1.272,Bajista,113,Alcista,1,62.98342541436468,45.13050104781868,9.0,Neutro
ALICEUSDT,490,1687137151.45,2619223.47,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",104,2,98.08,"[('Alcista', 234), ('Alcista', 280)]",0,0,0,3,21,0.342,0.5067,0.3266,753.95,5.02,748.9283527250459,108,107,2025-09-22 17:59:59.999,0.3123,2025-09-21 17:59:59.999,0.3707,Bajista,249,Bajista,6,12.882882882882866,9.729729729729714,6.0,Sobre-venta
PERPUSDT,490,2174621609.71,7307259.78,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",113,4,96.46,"[('Bajista', 78), ('Bajista', 79), ('Alcista', 234)]",0,0,2,0,54,0.2426,0.3313,0.2803,370.92,41.67,329.254370317517,115,106,2025-09-23 17:59:59.999,0.2638,2025-09-21 17:59:59.999,0.3552,Alcista,2,Alcista,2,28.119001919385784,26.231605886116423,3.0,Neutro
SUPERUSDT,490,2783047280.0550003,1002248.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",108,8,92.59,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 40)]",0,0,0,3,24,0.5404,0.9006,0.5368,324.14,31.58,292.5670640834575,113,104,2025-09-22 17:59:59.999,0.5164,2025-09-18 17:59:59.999,0.6171,Bajista,32,Bajista,6,17.72371850564734,15.928178395598053,4.0,Sobre-venta
CFXUSDT,490,45057090268.0,30698786.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",103,6,94.17,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,0,0,0,58,0.1051,0.2799,0.1466,90.93,59.14,31.787175989085924,113,107,2025-09-22 17:59:59.999,0.1409,2025-09-18 17:59:59.999,0.188,Alcista,74,Bajista,6,11.974789915966408,14.215686274509826,4.0,Sobre-venta
TKOUSDT,490,2468035584.5,2756907.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",80,6,92.5,"[('Bajista', 47), ('Bajista', 75), ('Bajista', 76)]",0,0,0,0,32,0.1443,0.2682,0.1856,305.55,42.35,263.20043103448285,116,107,2025-09-19 17:59:59.999,0.186,2025-09-21 17:59:59.999,0.2158,Alcista,34,Bajista,3,15.642458100558642,15.27001862197394,3.0,Sobre-venta
PUNDIXUSDT,490,2447164487.1000004,2660408.1,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",81,0,100.0,[],0,0,0,0,24,0.2806,0.3951,0.3109,125.15,31.33,93.8243808298488,115,110,2025-09-22 17:59:59.999,0.2902,2025-09-23 17:59:59.999,0.3282,Bajista,6,Bajista,6,44.90238611713668,28.281499665673646,1.0,Neutro
TLMUSDT,490,145580387497.0,83739703.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",105,4,96.19,"[('Alcista', 234), ('Alcista', 247), ('Alcista', 248)]",0,1,0,0,21,0.00409,0.00614,0.00424,480.9,17.69,463.2075471698113,99,104,2025-09-22 17:59:59.999,0.00405,2025-09-21 17:59:59.999,0.00494,Bajista,250,Bajista,3,11.377245508982037,10.97804391217563,3.0,Sobre-venta
BARUSDT,490,463245219.93,320600.77,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",60,5,91.67,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 30)]",0,0,0,3,59,1.044,1.457,1.039,207.99,5.0,202.9836381135708,108,116,2025-09-16 17:59:59.999,1.106,2025-09-19 17:59:59.999,1.149,Bajista,137,Bajista,32,13.772455089820301,8.69705805925245,5.0,Sobre-venta
FORTHUSDT,490,266300478.62,170118.18,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",83,1,98.8,"[('Alcista', 25)]",0,0,0,0,42,2.371,3.63,2.514,160.98,24.94,136.03818615751794,106,107,2025-09-22 17:59:59.999,2.409,2025-09-21 17:59:59.999,2.83,Bajista,3,Bajista,4,22.012578616352183,14.81481481481485,3.0,Sobre-venta-D
SLPUSDT,490,522962884551.0,162021227.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",94,2,97.87,"[('Alcista', 240), ('Alcista', 279)]",0,0,0,0,64,0.001577,0.00269,0.001671,283.18,40.1,243.08797127468586,108,112,2025-09-20 17:59:59.999,0.001785,2025-09-21 17:59:59.999,0.001875,Alcista,1,Bajista,4,13.761467889908237,11.17630325012445,3.0,Sobre-venta
SHIBUSDT,490,1808719204086849.0,1002823779759.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",97,4,95.88,"[('Alcista', 4), ('Alcista', 234), ('Alcista', 247)]",0,0,0,0,54,1.16e-05,1.597e-05,1.227e-05,172.45,18.17,154.27872860635696,114,114,2025-09-22 17:59:59.999,1.178e-05,2025-09-13 17:59:59.999,1.484e-05,Bajista,6,Bajista,6,16.013071895424797,12.636165577342013,4.0,Sobre-venta
ICPUSDT,490,1121302960.79,2005188.76,"['N/A', 'N/A', 'N/A', 'N/A', 'Doji']",100,2,98.0,"[('Alcista', 233), ('Alcista', 234)]",0,0,0,3,24,4.589,6.255,4.345,258.5,3.73,254.77560414269277,110,100,2025-09-23 17:59:59.999,4.216,2025-09-21 17:59:59.999,4.81,Bajista,33,Bajista,6,13.621964097148846,11.9361017656737,4.0,Sobre-venta
ARUSDT,490,509263602.88,415577.48,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",103,12,88.35,"[('Alcista', 1), ('Alcista', 4), ('Bajista', 76)]",0,1,0,2,24,5.89,8.87,5.98,680.94,24.92,656.020066889632,116,108,2025-09-22 17:59:59.999,5.78,2025-09-18 17:59:59.999,7.35,Bajista,3,Bajista,6,12.019230769230774,10.081943918150786,5.0,Sobre-venta
MASKUSDT,490,1852272200.4,489245.1,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",91,2,97.8,"[('Alcista', 109), ('Alcista', 283)]",0,1,0,0,31,1.156,1.605,1.231,285.7,24.7,261.0073111291633,113,109,2025-09-22 17:59:59.999,1.136,2025-09-21 17:59:59.999,1.318,Bajista,111,Bajista,3,43.98148148148153,36.5740740740741,6.0,Neutro
LPTUSDT,490,418349150.78,305984.31,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",106,4,96.23,"[('Alcista', 1), ('Alcista', 4), ('Bajista', 157)]",0,0,0,0,28,5.739,9.637,6.268,320.33,48.31,272.0165922144225,110,114,2025-09-22 17:59:59.999,6.0,2025-09-18 17:59:59.999,7.245,Alcista,30,Bajista,6,17.736598279285225,19.038164570924327,2.0,Sobre-venta
XVGUSDT,490,344547728186.0,135274137.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",103,4,96.12,"[('Alcista', 4), ('Alcista', 242), ('Alcista', 243)]",0,1,0,2,24,0.005231,0.008344,0.005336,298.03,52.17,245.85832083958024,111,104,2025-09-22 17:59:59.999,0.005112,2025-09-19 17:59:59.999,0.006084,Bajista,3,Bajista,6,17.12538226299689,13.200815494393447,4.0,Sobre-venta
ATAUSDT,490,11403270499.0,3577962.0,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'N/A']",97,6,93.81,"[('Alcista', 1), ('Alcista', 234), ('Alcista', 248)]",0,1,0,3,24,0.0426,0.063,0.0397,541.56,11.34,530.226700251889,108,107,2025-09-22 17:59:59.999,0.0382,2025-09-21 17:59:59.999,0.0463,Bajista,236,Bajista,6,12.605042016806733,12.044817927170877,3.0,Sobre-venta
GTCUSDT,490,1594297984.8,2650437.1,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'N/A']",94,6,93.62,"[('Bajista', 47), ('Alcista', 247), ('Alcista', 259)]",0,0,0,0,43,0.254,0.546,0.303,524.42,35.97,488.44884488448844,110,105,2025-09-22 17:59:59.999,0.289,2025-09-21 17:59:59.999,0.363,Alcista,43,Bajista,6,14.736842105263168,15.43859649122808,6.0,Sobre-venta
PHAUSDT,490,16686155614.0,6240453.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",84,6,92.86,"[('Alcista', 2), ('Alcista', 30), ('Alcista', 241)]",0,0,0,0,34,0.0922,0.147,0.0982,515.07,23.63,491.44602851323833,108,101,2025-09-22 17:59:59.999,0.0927,2025-09-19 17:59:59.999,0.1205,Bajista,28,Bajista,4,19.78417266187048,17.14628297362108,4.0,Sobre-venta
MLNUSDT,490,67951081.509,29779.335,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'N/A']",67,1,98.51,"[('Alcista', 259)]",0,2,0,0,44,7.09,10.31,7.39,307.85,11.1,296.75236806495263,109,121,2025-09-22 17:59:59.999,7.03,2025-09-21 17:59:59.999,8.14,Bajista,28,Bajista,6,24.32432432432429,16.666666666666657,4.0,Sobre-venta-D
DEXEUSDT,490,120565073.35,246560.75,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",90,3,96.67,"[('Alcista', 0), ('Bajista', 5), ('Bajista', 6)]",2,0,5,0,8,6.731,8.849,10.068,140.36,50.58,89.77949940405246,112,109,2025-09-17 17:59:59.999,6.731,2025-09-21 17:59:59.999,12.913,Bajista,3,Alcista,8,53.97929472662568,54.89054243502642,4.0,Neutro
C98USDT,490,15886907182.3,57294749.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",99,4,95.96,"[('Alcista', 234), ('Alcista', 247), ('Alcista', 259)]",0,0,0,0,54,0.0448,0.0656,0.0485,486.19,29.28,456.90721649484544,111,99,2025-09-20 17:59:59.999,0.0482,2025-09-20 17:59:59.999,0.0607,Bajista,4,Bajista,3,22.78481012658228,14.761596345255045,3.0,Sobre-venta-D
QNTUSDT,490,21133858.827,36924.317,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",86,1,98.84,"[('Alcista', 40)]",0,1,0,3,17,96.88,135.58,97.93,75.33,48.94,26.386194220361453,117,105,2025-09-22 17:59:59.999,87.13,2025-09-18 17:59:59.999,103.14,Alcista,1,Bajista,11,58.53658536585371,35.86269196025299,1.0,Neutro
FLOWUSDT,490,2711013755.95,1493202.53,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",99,4,95.96,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 234)]",0,0,0,0,54,0.345,0.458,0.361,252.08,19.94,232.13296398891967,105,95,2025-09-22 17:59:59.999,0.348,2025-09-19 17:59:59.999,0.425,Bajista,3,Bajista,6,14.942528735632193,14.176245210728007,6.0,Sobre-venta
MINAUSDT,490,5922964959.200001,6158372.1,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",105,7,93.33,"[('Alcista', 1), ('Alcista', 4), ('Alcista', 233)]",0,0,0,3,31,0.1687,0.2477,0.1664,530.95,12.32,518.6298076923077,115,105,2025-09-22 17:59:59.999,0.1603,2025-09-19 17:59:59.999,0.1952,Bajista,249,Bajista,6,15.174129353233813,12.603648424543929,5.0,Sobre-venta
RAYUSDT,490,2802315643.4,1724052.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",102,7,93.14,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,0,0,0,42,2.435,4.117,2.796,211.16,55.94,155.22174535050073,109,112,2025-09-22 17:59:59.999,2.63,2025-09-17 17:59:59.999,3.442,Alcista,47,Bajista,7,14.981949458483745,11.823104693140777,6.0,Sobre-venta
FARMUSDT,490,15514168.224,3992.165,"['N/A', 'Estrella_Fug', 'N/A', 'N/A', 'N/A']",82,3,96.34,"[('Alcista', 1), ('Alcista', 279), ('Alcista', 280)]",0,2,0,0,46,26.11,35.34,27.04,206.95,15.75,191.19822485207104,110,113,2025-09-22 17:59:59.999,25.78,2025-09-21 17:59:59.999,28.88,Bajista,11,Bajista,6,28.96551724137928,21.226053639846725,1.0,Neutro
QUICKUSDT,490,26123335927.0,17673953.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",100,3,97.0,"[('Alcista', 9), ('Alcista', 247), ('Alcista', 280)]",0,0,0,0,22,0.01955,0.02778,0.02124,227.17,18.31,208.85122410546145,115,105,2025-09-22 17:59:59.999,0.02,2025-09-21 17:59:59.999,0.02364,Bajista,6,Bajista,11,16.166883963494108,12.081703607127329,6.0,Sobre-venta
MBOXUSDT,490,16085795926.8,9112489.9,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",105,5,95.24,"[('Bajista', 79), ('Alcista', 243), ('Alcista', 247)]",0,0,0,0,12,0.0485,0.0838,0.0601,585.86,39.43,546.4226289517471,106,100,2025-09-22 17:59:59.999,0.0554,2025-09-18 17:59:59.999,0.0711,Alcista,1,Bajista,3,16.549295774647895,13.615023474178406,3.0,Sobre-venta
REQUSDT,490,4002371273.0,1172774.0,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'N/A']",80,5,93.75,"[('Alcista', 23), ('Bajista', 154), ('Bajista', 156)]",0,0,0,0,15,0.1174,0.16,0.1266,39.97,40.84,0.8688783570300131,102,106,2025-09-22 17:59:59.999,0.1201,2025-09-18 17:59:59.999,0.1333,Bajista,24,Bajista,4,49.24242424242417,45.973889841814334,5.0,Neutro
GHSTUSDT,490,1132311576.1,539278.8,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",93,4,95.7,"[('Alcista', 247), ('Alcista', 248), ('Alcista', 259)]",0,0,0,0,54,0.394,0.557,0.419,434.61,26.25,408.35322195704066,104,113,2025-09-20 17:59:59.999,0.457,2025-09-21 17:59:59.999,0.485,Bajista,3,Bajista,3,12.698412698412664,8.568847593237786,3.0,Sobre-venta
WAXPUSDT,490,21994936405.0,17182753.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",108,1,99.07,"[('Alcista', 234)]",0,0,0,3,10,0.01876,0.02597,0.01824,316.67,9.1,307.56578947368416,108,99,2025-09-22 17:59:59.999,0.01754,2025-09-21 17:59:59.999,0.01957,Bajista,236,Bajista,11,21.36752136752137,12.613836602275883,4.0,Sobre-venta-D
GNOUSDT,490,1988485.2740000002,1078.014,"['N/A', 'N/A', 'N/A', 'N/A', 'Doji']",107,4,96.26,"[('Alcista', 1), ('Bajista', 20), ('Bajista', 77)]",0,0,0,0,42,114.95,160.96,137.47,173.08,33.95,139.12853713537498,107,111,2025-09-22 17:59:59.999,135.55,2025-09-21 17:59:59.999,148.63,Alcista,22,Bajista,3,9.638554216867414,9.811582155721743,3.0,Sobre-venta
XECUSDT,490,35708855012268.0,26088424776.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",91,4,95.6,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 234)]",0,0,0,3,21,1.904e-05,2.529e-05,1.824e-05,226.21,13.16,213.04824561403507,114,104,2025-09-22 17:59:59.999,1.743e-05,2025-09-18 17:59:59.999,2.064e-05,Bajista,42,Bajista,6,21.42857142857146,17.28395061728397,4.0,Sobre-venta-D
DYDXUSDT,490,6101571473.34,24534670.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",94,3,96.81,"[('Alcista', 234), ('Alcista', 247), ('Alcista', 280)]",1,0,0,0,43,0.52,0.7598,0.6304,332.96,34.39,298.57233502538077,117,100,2025-09-23 17:59:59.999,0.5838,2025-09-21 17:59:59.999,0.765,Alcista,1,Bajista,3,25.717439293598215,14.916585451950283,3.0,Sobre-venta-D
IDEXUSDT,490,33058391043.9,12376643.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",84,2,97.62,"[('Bajista', 61), ('Alcista', 247)]",0,0,0,0,62,0.01801,0.04472,0.02484,364.98,37.2,327.77777777777777,112,117,2025-09-22 17:59:59.999,0.02437,2025-09-21 17:59:59.999,0.0281,Alcista,1,Bajista,6,7.436708860759521,6.2395867142702715,6.0,Sobre-venta
USDPUSDT,490,630481890.0,374102.0,"['N/A', 'N/A', 'N/A', 'N/A', 'Doji']",7,0,100.0,[],0,0,0,2,40,0.9991,1.0076,0.9995,21.4,0.62,20.780390195097535,84,120,2025-09-22 17:59:59.999,0.9985,2025-09-22 17:59:59.999,1.0014,Bajista,16,Bajista,15,34.48275862068952,27.925809822361042,1.0,Neutro
GALAUSDT,490,472503521355.0,535012827.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",97,2,97.94,"[('Alcista', 234), ('Alcista', 280)]",0,0,0,0,54,0.01428,0.02097,0.01547,330.38,24.05,306.33484162895934,109,102,2025-09-22 17:59:59.999,0.01484,2025-09-21 17:59:59.999,0.01788,Bajista,3,Bajista,3,16.915422885572138,11.935703514334277,3.0,Sobre-venta
ILVUSDT,490,57254185.102000006,67231.131,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",96,8,91.67,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 37)]",0,0,0,0,50,11.81,24.8,13.41,659.51,32.51,626.9947800149142,111,102,2025-09-22 17:59:59.999,12.43,2025-09-21 17:59:59.999,15.11,Bajista,3,Bajista,6,26.203208556149733,25.044563279857417,1.0,Neutro
YGGUSDT,490,8941827097.099998,16742185.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",108,6,94.44,"[('Alcista', 1), ('Alcista', 247), ('Alcista', 248)]",0,0,0,0,12,0.1434,0.2695,0.1597,629.49,21.54,607.9524107701941,113,105,2025-09-22 17:59:59.999,0.1434,2025-09-21 17:59:59.999,0.1863,Bajista,4,Bajista,6,12.92624900872324,12.344699973565952,3.0,Sobre-venta
SYSUSDT,490,11860766726.0,7213313.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,4,96.04,"[('Alcista', 62), ('Alcista', 234), ('Alcista', 247)]",0,0,0,3,24,0.03757,0.06385,0.03642,497.47,21.2,476.2767710049423,104,114,2025-09-19 17:59:59.999,0.04003,2025-09-21 17:59:59.999,0.04209,Bajista,64,Bajista,6,13.59541359541361,8.144198365360536,3.0,Sobre-venta
DFUSDT,490,26520037196.0,14442073.0,"['N/A', 'N/A', 'N/A', 'Doji', 'N/A']",93,3,96.77,"[('Alcista', 104), ('Alcista', 105), ('Alcista', 176)]",0,0,0,3,24,0.02579,0.03593,0.02578,415.36,14.51,400.85337470907683,111,111,2025-09-23 17:59:59.999,0.02457,2025-09-21 17:59:59.999,0.02933,Bajista,177,Bajista,4,21.116928446771368,12.484695366922665,3.0,Sobre-venta-D
FIDAUSDT,490,21556715454.399998,18946297.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",89,5,94.38,"[('Alcista', 1), ('Alcista', 2), ('Alcista', 4)]",0,1,0,2,24,0.0817,0.1323,0.0811,491.99,35.64,456.3501849568434,110,104,2025-09-22 17:59:59.999,0.0777,2025-09-18 17:59:59.999,0.099,Bajista,3,Bajista,6,12.500000000000005,12.377450980392169,3.0,Sobre-venta
AGLDUSDT,490,1812788851.4,1294769.1,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",105,3,97.14,"[('Alcista', 1), ('Alcista', 248), ('Alcista', 259)]",0,0,0,3,31,0.637,0.921,0.581,450.77,3.79,446.98795180722897,113,103,2025-09-22 17:59:59.999,0.559,2025-09-21 17:59:59.999,0.675,Bajista,206,Bajista,6,14.285714285714235,14.069264069264024,4.0,Sobre-venta
RADUSDT,490,1653079967.8999999,985939.3,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",59,0,100.0,[],0,0,0,0,32,0.592,0.876,0.633,230.17,10.9,219.27330173775667,105,126,2025-09-11 17:59:59.999,0.683,2025-09-20 17:59:59.999,0.704,Bajista,31,Bajista,6,24.509803921568654,13.967474467100828,4.0,Sobre-venta-D
RAREUSDT,490,42432186978.0,27775179.4,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",89,3,96.63,"[('Alcista', 2), ('Alcista', 4), ('Alcista', 191)]",0,0,0,0,51,0.0466,0.0739,0.0518,571.04,19.88,551.1583011583012,111,115,2025-09-22 17:59:59.999,0.0497,2025-09-16 17:59:59.999,0.0699,Bajista,8,Bajista,6,10.83743842364532,8.397958022403214,6.0,Sobre-venta
