Simbolo,N,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
ACTUSDT,588,"['N/A', 'Doji', 'N/A']",89,1,98.88,"[('Bajista', 7)]",1,0,0,0,32,0.035,0.0436,0.0412,28.16,23.3,4.854368932038842,105,117,2025-09-17 13:59:59.999,0.0398,2025-09-17 17:59:59.999,0.0422,Alcista,9,Alcista,9,60.97560975609754,64.63892874222857,7.0,Neutro
USUALUSDT,588,"['N/A', 'N/A', 'N/A']",107,4,96.26,"[('Bajista', 1), ('Alcista', 23), ('Alcista', 208)]",0,0,0,0,28,0.0592,0.0732,0.0674,90.95,17.21,73.73887240356083,118,123,2025-09-17 13:59:59.999,0.0637,2025-09-17 17:59:59.999,0.0689,Alcista,3,Alcista,3,79.45205479452054,88.09248387330585,3.0,Sobre-compra-D
THEUSDT,588,"['N/A', 'Doji', 'N/A']",124,5,95.97,"[('Bajista', 5), ('Bajista', 7), ('Bajista', 395)]",1,0,5,0,29,0.3023,0.387,0.4031,56.29,45.3,10.989828826593893,135,129,2025-09-17 13:59:59.999,0.3653,2025-09-17 13:59:59.999,0.4047,Alcista,4,Alcista,7,59.0066225165563,55.93655413840879,5.0,Neutro
ACXUSDT,588,"['N/A', 'N/A', 'N/A']",144,3,97.92,"[('Bajista', 0), ('Alcista', 16), ('Alcista', 23)]",0,0,0,2,28,0.132,0.1576,0.1384,67.49,11.27,56.21387283236995,121,114,2025-09-17 13:59:59.999,0.13,2025-09-16 17:59:59.999,0.1403,Bajista,144,Bajista,1,81.55339805825231,75.08090614886719,2.0,Sobre-compra-K
ORCAUSDT,588,"['N/A', 'N/A', 'N/A']",105,4,96.19,"[('Bajista', 0), ('Alcista', 16), ('Alcista', 21)]",0,1,0,2,10,2.183,2.611,2.27,29.91,25.07,4.845814977973561,125,134,2025-09-17 13:59:59.999,2.157,2025-09-17 17:59:59.999,2.305,Bajista,18,Alcista,2,76.35135135135127,73.25927622537795,1.0,Neutro
MOVEUSDT,588,"['N/A', 'N/A', 'N/A']",108,8,92.59,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 60)]",0,0,0,0,9,0.1162,0.1418,0.1303,55.41,14.81,40.59861857252496,135,127,2025-09-17 13:59:59.999,0.1232,2025-09-17 17:59:59.999,0.1321,Alcista,3,Alcista,3,40.10416666666664,38.53812358276641,2.0,Neutro
MEUSDT,588,"['N/A', 'N/A', 'N/A']",107,7,93.46,"[('Bajista', 0), ('Alcista', 207), ('Alcista', 208)]",0,0,0,0,28,0.658,0.729,0.686,50.15,7.0,43.148688046647216,126,106,2025-09-17 13:59:59.999,0.658,2025-09-17 17:59:59.999,0.693,Alcista,2,Alcista,2,80.00000000000026,84.19047619047625,3.0,Sobre-compra
VELODROMEUSDT,588,"['N/A', 'N/A', 'N/A']",115,4,96.52,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,25,0.0486,0.0564,0.0532,29.14,27.07,2.067669172932341,102,110,2025-09-17 13:59:59.999,0.0506,2025-09-17 17:59:59.999,0.0536,Alcista,3,Alcista,3,88.57142857142846,86.1804661804661,3.0,Sobre-compra
VANAUSDT,588,"['N/A', 'N/A', 'N/A']",121,3,97.52,"[('Bajista', 0), ('Alcista', 308), ('Alcista', 339)]",0,0,0,0,55,4.02,4.788,4.395,36.84,78.13,41.296928327645034,133,114,2025-09-17 13:59:59.999,4.225,2025-09-17 17:59:59.999,4.499,Alcista,12,Alcista,3,58.92018779342708,63.75141163421159,12.0,Neutro
1000CATUSDT,588,"['N/A', 'N/A', 'N/A']",117,7,94.02,"[('Bajista', 0), ('Bajista', 66), ('Alcista', 290)]",0,0,0,0,29,0.00715,0.00875,0.00821,76.0,37.27,38.73325213154688,109,117,2025-09-17 13:59:59.999,0.00774,2025-09-17 17:59:59.999,0.00835,Alcista,11,Alcista,3,67.88990825688076,66.59548666033959,8.0,Neutro
PENGUUSDT,588,"['N/A', 'N/A', 'N/A']",112,11,90.18,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 58)]",0,0,0,0,36,0.028562,0.038174,0.037006,25.95,79.09,53.145435875263466,129,135,2025-09-17 13:59:59.999,0.032903,2025-09-16 13:59:59.999,0.034644,Alcista,58,Alcista,3,96.76394679372635,96.57818633521295,3.0,Sobre-compra
BIOUSDT,588,"['N/A', 'N/A', 'N/A']",94,7,92.55,"[('Bajista', 188), ('Bajista', 243), ('Bajista', 250)]",0,0,0,0,23,0.1424,0.1895,0.1636,98.9,74.51,24.388753056234748,125,124,2025-09-17 13:59:59.999,0.1561,2025-09-17 17:59:59.999,0.1682,Alcista,3,Alcista,3,54.347826086956545,62.287721170089775,8.0,Neutro
DUSDT,588,"['N/A', 'N/A', 'N/A']",123,4,96.75,"[('Bajista', 47), ('Bajista', 59), ('Bajista', 521)]",0,0,0,0,27,0.03093,0.04498,0.03578,57.24,27.0,30.240357741755176,134,126,2025-09-17 13:59:59.999,0.03427,2025-09-16 21:59:59.999,0.03724,Alcista,43,Alcista,3,63.22418136020145,60.87321578505458,9.0,Neutro
AIXBTUSDT,588,"['N/A', 'N/A', 'N/A']",111,4,96.4,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 66)]",0,0,0,0,28,0.1048,0.133,0.1203,60.35,23.69,36.6583541147132,129,123,2025-09-17 13:59:59.999,0.1109,2025-09-17 17:59:59.999,0.1233,Alcista,12,Alcista,3,77.94117647058822,89.69921301854072,3.0,Sobre-compra-D
CGPTUSDT,588,"['N/A', 'N/A', 'N/A']",129,5,96.12,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 59)]",0,0,0,0,39,0.0783,0.1057,0.0971,25.03,27.7,2.677651905252336,110,118,2025-09-17 13:59:59.999,0.0921,2025-09-17 17:59:59.999,0.0982,Alcista,51,Alcista,3,78.40909090909093,77.90941328175371,1.0,Neutro
COOKIEUSDT,588,"['N/A', 'N/A', 'N/A']",116,8,93.1,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,28,0.1182,0.1477,0.1362,71.15,19.38,51.76211453744496,124,126,2025-09-17 13:59:59.999,0.1255,2025-09-17 17:59:59.999,0.1385,Alcista,3,Alcista,3,84.02777777777763,90.04129129129116,3.0,Sobre-compra
SUSDT,588,"['N/A', 'N/A', 'N/A']",122,6,95.08,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 21)]",0,0,0,0,28,0.2944,0.3251,0.3103,35.0,19.43,15.56558169513373,121,127,2025-09-17 13:59:59.999,0.2962,2025-09-16 17:59:59.999,0.3054,Bajista,23,Alcista,3,95.2702702702704,87.78779888535985,3.0,Sobre-compra
SOLVUSDT,588,"['Doji', 'N/A', 'N/A']",89,1,98.88,"[('Alcista', 58)]",0,0,0,0,45,0.0411,0.04887,0.0415,20.31,2.65,17.662650602409627,136,133,2025-09-17 13:59:59.999,0.04122,2025-09-17 17:59:59.999,0.0418,Bajista,53,Bajista,16,29.9065420560748,28.933343631729205,3.0,Neutro
TRUMPUSDT,588,"['N/A', 'N/A', 'N/A']",98,4,95.92,"[('Bajista', 0), ('Alcista', 22), ('Alcista', 23)]",0,0,0,0,29,8.35,9.53,8.71,36.85,7.92,28.93226176808263,116,120,2025-09-17 13:59:59.999,8.45,2025-09-17 17:59:59.999,8.76,Alcista,2,Alcista,2,85.29411764705912,84.94557906322602,3.0,Sobre-compra
ANIMEUSDT,588,"['N/A', 'N/A', 'N/A']",124,5,95.97,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,29,0.0148,0.0171,0.01626,95.45,10.39,85.05535055350555,127,123,2025-09-17 13:59:59.999,0.01545,2025-09-17 17:59:59.999,0.01642,Alcista,2,Alcista,3,88.23529411764703,91.04799814662708,3.0,Sobre-compra
BERAUSDT,588,"['N/A', 'N/A', 'N/A']",119,4,96.64,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 275)]",0,0,0,0,23,2.233,2.535,2.379,24.0,36.86,12.862547288776788,128,123,2025-09-17 13:59:59.999,2.24,2025-09-16 21:59:59.999,2.36,Bajista,1,Alcista,3,53.81679389312978,51.9083969465649,3.0,Neutro
1000CHEEMSUSDT,588,"['N/A', 'N/A', 'N/A']",92,4,95.65,"[('Bajista', 0), ('Bajista', 8), ('Bajista', 53)]",0,0,2,0,28,0.001122,0.001286,0.001264,33.39,65.35,31.96202531645568,120,125,2025-09-17 13:59:59.999,0.001227,2025-09-17 17:59:59.999,0.001281,Alcista,10,Alcista,9,57.77777777777777,54.56790123456792,6.0,Neutro
TSTUSDT,588,"['Martillo_Inv', 'N/A', 'N/A']",91,3,96.7,"[('Bajista', 7), ('Bajista', 46), ('Bajista', 47)]",1,0,5,0,9,0.02381,0.049,0.04591,59.01,66.3,7.296885210193871,136,135,2025-09-17 09:59:59.999,0.04165,2025-09-17 13:59:59.999,0.05522,Alcista,16,Alcista,9,41.65410295067844,45.87551152272237,10.0,Neutro
LAYERUSDT,588,"['N/A', 'N/A', 'N/A']",110,8,92.73,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 68)]",0,0,0,0,12,0.5113,0.5858,0.5342,58.5,7.73,50.7675028079371,144,131,2025-09-17 13:59:59.999,0.5123,2025-09-17 17:59:59.999,0.5392,Bajista,23,Alcista,2,82.07885304659499,81.5683718909526,2.0,Sobre-compra
HEIUSDT,588,"['N/A', 'N/A', 'N/A']",89,6,93.26,"[('Alcista', 15), ('Alcista', 17), ('Bajista', 413)]",0,2,0,0,12,0.406,0.5465,0.4149,55.92,36.56,19.354061219570994,138,135,2025-09-17 13:59:59.999,0.4025,2025-09-17 17:59:59.999,0.4194,Bajista,18,Bajista,19,37.3493975903614,38.48777900921189,2.0,Neutro
KAITOUSDT,588,"['N/A', 'N/A', 'N/A']",128,4,96.88,"[('Bajista', 0), ('Bajista', 54), ('Bajista', 56)]",0,0,0,0,49,0.9791,1.5549,1.158,57.85,17.7,40.14680483592403,136,121,2025-09-17 13:59:59.999,1.1076,2025-09-16 21:59:59.999,1.2208,Alcista,11,Alcista,3,47.78225806451608,48.53882089827899,8.0,Neutro
SHELLUSDT,588,"['N/A', 'N/A', 'N/A']",118,5,95.76,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,31,0.1147,0.1488,0.1341,62.04,21.1,40.939597315436245,136,124,2025-09-17 13:59:59.999,0.1264,2025-09-17 17:59:59.999,0.1361,Alcista,3,Alcista,3,82.30088495575221,87.42015942737795,3.0,Sobre-compra
REDUSDT,588,"['N/A', 'N/A', 'N/A']",114,10,91.23,"[('Bajista', 1), ('Bajista', 77), ('Bajista', 133)]",0,0,0,2,12,0.5666,0.7899,0.5848,103.49,60.43,43.057455540355676,133,127,2025-09-17 13:59:59.999,0.5582,2025-09-16 17:59:59.999,0.5882,Alcista,80,Bajista,23,66.83417085427133,58.428582178780744,2.0,Neutro
GPSUSDT,588,"['N/A', 'N/A', 'N/A']",98,7,92.86,"[('Bajista', 1), ('Alcista', 15), ('Alcista', 16)]",0,0,0,0,47,0.01136,0.022,0.01344,186.46,33.48,152.97619047619045,129,133,2025-09-17 05:59:59.999,0.01286,2025-09-17 17:59:59.999,0.01371,Alcista,37,Bajista,1,54.716981132075524,57.07400223358607,3.0,Neutro
EPICUSDT,588,"['N/A', 'N/A', 'N/A']",100,10,90.0,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 110)]",0,0,0,0,24,1.913,2.392,2.221,45.25,68.48,23.232778027915366,132,131,2025-09-17 13:59:59.999,1.984,2025-09-15 17:59:59.999,2.074,Bajista,23,Alcista,3,90.15151515151521,89.27336689261033,3.0,Sobre-compra
BMTUSDT,588,"['N/A', 'N/A', 'N/A']",86,3,96.51,"[('Bajista', 0), ('Alcista', 207), ('Alcista', 450)]",0,0,0,0,20,0.0619,0.078,0.0704,110.8,14.91,95.88068181818181,127,120,2025-09-17 13:59:59.999,0.0665,2025-09-17 17:59:59.999,0.0724,Alcista,3,Alcista,3,67.10526315789474,65.35087719298241,7.0,Neutro
FORMUSDT,588,"['N/A', 'N/A', 'Martillo_Inv']",90,5,94.44,"[('Alcista', 16), ('Alcista', 41), ('Alcista', 51)]",0,1,0,5,8,1.9635,4.2931,1.9542,119.69,3.56,116.12424521543342,143,153,2025-09-17 09:59:59.999,1.8846,2025-09-16 21:59:59.999,2.02,Bajista,55,Bajista,57,23.046357615894014,18.05739514348782,25.0,Sobre-venta-D
XUSDUSDT,588,"['N/A', 'N/A', 'N/A']",12,0,100.0,[],0,0,0,0,29,0.9992,1.0007,0.9997,0.31,0.08,0.23006902070619764,33,55,2025-09-15 01:59:59.999,0.9993,2025-09-17 09:59:59.999,1.0,Bajista,46,Alcista,3,50.00000000000925,50.00000000000926,22.0,Neutro
NILUSDT,588,"['N/A', 'N/A', 'N/A']",102,2,98.04,"[('Bajista', 67), ('Bajista', 77)]",0,0,0,0,25,0.2875,0.3345,0.3232,16.58,25.4,8.818069306930674,135,137,2025-09-17 09:59:59.999,0.3102,2025-09-17 17:59:59.999,0.3301,Alcista,63,Alcista,3,67.1428571428571,83.36117117050178,3.0,Sobre-compra-D
PARTIUSDT,588,"['N/A', 'N/A', 'N/A']",111,1,99.1,"[('Bajista', 136)]",0,0,0,0,15,0.1692,0.204,0.1798,59.07,16.13,42.936596218020014,124,116,2025-09-17 13:59:59.999,0.1723,2025-09-17 17:59:59.999,0.1809,Bajista,18,Alcista,3,86.11111111111107,82.69819406183049,2.0,Sobre-compra
MUBARAKUSDT,588,"['N/A', 'N/A', 'N/A']",113,2,98.23,"[('Bajista', 8), ('Bajista', 57)]",0,0,2,0,9,0.02749,0.03819,0.03562,44.69,26.87,17.82706344750142,128,120,2025-09-17 13:59:59.999,0.03338,2025-09-17 17:59:59.999,0.03623,Alcista,10,Alcista,10,39.1072618254497,39.446344219594344,7.0,Neutro
TUTUSDT,588,"['N/A', 'N/A', 'N/A']",84,5,94.05,"[('Bajista', 516), ('Bajista', 517), ('Bajista', 548)]",1,0,0,0,43,0.06559,0.07121,0.06842,20.33,59.38,39.0529085062847,124,128,2025-09-17 13:59:59.999,0.06619,2025-09-17 17:59:59.999,0.06943,Alcista,98,Alcista,3,58.01457194899814,58.59137826350937,8.0,Neutro
BROCCOLI714USDT,588,"['N/A', 'N/A', 'N/A']",89,9,89.89,"[('Bajista', 0), ('Bajista', 7), ('Bajista', 46)]",1,0,2,0,9,0.02296,0.031,0.0297,87.04,36.7,50.33670033670034,134,133,2025-09-17 09:59:59.999,0.02801,2025-09-17 17:59:59.999,0.03129,Alcista,34,Alcista,9,47.071352502662414,47.55627892646401,9.0,Neutro
BANANAS31USDT,588,"['N/A', 'N/A', 'N/A']",113,8,92.92,"[('Bajista', 0), ('Bajista', 8), ('Alcista', 98)]",1,0,0,0,17,0.005571,0.0064,0.006098,1113.09,19.55,1093.5388652017054,136,133,2025-09-17 13:59:59.999,0.005855,2025-09-17 17:59:59.999,0.006189,Bajista,103,Alcista,3,46.03351955307263,48.19723566290201,8.0,Neutro
GUNUSDT,588,"['Doji', 'N/A', 'N/A']",126,3,97.62,"[('Bajista', 7), ('Bajista', 57), ('Alcista', 436)]",0,0,0,0,46,0.02134,0.03287,0.0257,64.44,20.23,44.202334630350194,120,120,2025-09-17 17:59:59.999,0.0252,2025-09-17 17:59:59.999,0.02639,Alcista,9,Alcista,9,67.9127725856698,74.88984311414215,3.0,Neutro
BABYUSDT,588,"['N/A', 'N/A', 'N/A']",132,10,92.42,"[('Bajista', 0), ('Alcista', 5), ('Bajista', 8)]",0,0,0,0,8,0.04545,0.0575,0.05295,32.5,28.76,3.7393767705382537,121,117,2025-09-17 13:59:59.999,0.0506,2025-09-17 17:59:59.999,0.05323,Alcista,9,Alcista,10,55.3483807654563,50.7687275106313,8.0,Neutro
ONDOUSDT,588,"['N/A', 'N/A', 'N/A']",111,6,94.59,"[('Bajista', 0), ('Bajista', 47), ('Bajista', 423)]",0,0,0,0,37,0.8998,1.1355,1.0596,10.37,41.36,30.983389958474923,131,139,2025-09-17 13:59:59.999,1.0009,2025-09-17 17:59:59.999,1.0729,Alcista,49,Alcista,3,81.52777777777797,85.51418439716316,3.0,Sobre-compra
BIGTIMEUSDT,588,"['N/A', 'N/A', 'N/A']",127,2,98.43,"[('Bajista', 0), ('Bajista', 1)]",0,0,0,0,28,0.05084,0.05707,0.0549,37.89,21.58,16.302367941712212,136,123,2025-09-17 13:59:59.999,0.05186,2025-09-17 17:59:59.999,0.05535,Alcista,2,Alcista,3,88.34196891191695,92.75637631953295,3.0,Sobre-compra
VIRTUALUSDT,588,"['N/A', 'N/A', 'N/A']",112,7,93.75,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 59)]",0,0,0,0,28,1.1089,1.4089,1.347,60.1,25.5,34.5953971789161,138,131,2025-09-17 13:59:59.999,1.217,2025-09-17 17:59:59.999,1.376,Alcista,58,Alcista,3,82.76886512180633,91.5412945874267,3.0,Sobre-compra
KERNELUSDT,588,"['N/A', 'N/A', 'Estrella_Fug']",108,6,94.44,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 149)]",0,0,0,0,15,0.1791,0.2184,0.202,39.41,53.91,14.504950495049506,128,130,2025-09-17 13:59:59.999,0.1835,2025-09-17 17:59:59.999,0.2116,Alcista,2,Alcista,3,68.0,77.41588492807999,2.0,Neutro
WCTUSDT,588,"['N/A', 'N/A', 'N/A']",120,1,99.17,"[('Alcista', 142)]",0,0,0,0,28,0.288,0.3221,0.3172,30.52,12.23,18.28499369482976,135,119,2025-09-17 13:59:59.999,0.3052,2025-09-17 17:59:59.999,0.3199,Alcista,10,Alcista,10,90.62499999999987,90.43146724116598,3.0,Sobre-compra
HYPERUSDT,588,"['N/A', 'N/A', 'N/A']",122,8,93.44,"[('Bajista', 0), ('Alcista', 23), ('Alcista', 207)]",0,1,0,0,15,0.2968,0.348,0.3154,123.62,72.64,50.982878883956886,133,144,2025-09-17 13:59:59.999,0.2964,2025-09-17 17:59:59.999,0.3169,Bajista,18,Alcista,2,89.20187793427245,73.3959311424101,1.0,Sobre-compra-K
INITUSDT,588,"['N/A', 'N/A', 'N/A']",128,6,95.31,"[('Alcista', 23), ('Alcista', 26), ('Bajista', 66)]",0,0,0,0,29,0.3243,0.3978,0.3672,77.89,17.92,59.96732026143789,131,134,2025-09-17 13:59:59.999,0.3506,2025-09-17 17:59:59.999,0.3757,Alcista,3,Alcista,3,69.9115044247788,77.19876234449144,1.0,Neutro
SIGNUSDT,588,"['N/A', 'N/A', 'N/A']",103,2,98.06,"[('Bajista', 0), ('Bajista', 89)]",0,0,0,0,46,0.07257,0.08297,0.07729,23.29,19.91,3.376892224091087,125,137,2025-09-17 13:59:59.999,0.0756,2025-09-17 17:59:59.999,0.07797,Alcista,80,Alcista,3,82.56410256410257,90.62775298270181,4.0,Sobre-compra
STOUSDT,588,"['N/A', 'N/A', 'N/A']",93,4,95.7,"[('Bajista', 1), ('Bajista', 47), ('Bajista', 65)]",0,0,0,0,9,0.0784,0.1044,0.0951,31.44,37.01,5.5730809674027455,126,129,2025-09-17 13:59:59.999,0.092,2025-09-17 17:59:59.999,0.097,Alcista,14,Alcista,11,45.93023255813954,52.53511982056426,14.0,Neutro
SYRUPUSDT,588,"['N/A', 'N/A', 'N/A']",126,4,96.83,"[('Bajista', 1), ('Bajista', 132), ('Alcista', 310)]",0,0,0,0,12,0.424,0.5048,0.4429,53.53,13.14,40.392865206592916,131,135,2025-09-17 13:59:59.999,0.4268,2025-09-17 17:59:59.999,0.4518,Bajista,18,Bajista,1,67.98561151079149,71.00541788791192,1.0,Neutro
KMNOUSDT,588,"['N/A', 'N/A', 'N/A']",118,4,96.61,"[('Bajista', 1), ('Bajista', 2), ('Bajista', 4)]",0,0,4,0,18,0.05256,0.07239,0.08536,8.9,44.24,35.332708528584824,141,125,2025-09-16 21:59:59.999,0.06637,2025-09-17 17:59:59.999,0.09296,Alcista,49,Alcista,15,72.60273972602741,86.05963982950756,6.0,Sobre-compra-D
SXTUSDT,588,"['N/A', 'N/A', 'Doji']",120,5,95.83,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 72)]",0,0,0,0,12,0.0762,0.0883,0.0805,55.03,27.2,27.82608695652172,129,116,2025-09-17 13:59:59.999,0.077,2025-09-17 17:59:59.999,0.0816,Alcista,3,Alcista,3,79.62962962962958,75.80246913580241,11.0,Neutro
NXPCUSDT,588,"['N/A', 'N/A', 'Doji']",106,10,90.57,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 16)]",0,0,0,0,29,0.6474,0.7896,0.6926,130.67,8.4,122.26393300606411,139,125,2025-09-17 13:59:59.999,0.6562,2025-09-17 17:59:59.999,0.7001,Bajista,25,Alcista,2,82.91571753986341,76.80079635046756,2.0,Sobre-compra-K
AWEUSDT,588,"['N/A', 'N/A', 'N/A']",108,3,97.22,"[('Alcista', 9), ('Bajista', 35), ('Bajista', 41)]",0,0,0,0,13,0.05063,0.08723,0.06836,35.56,31.39,4.1691047396138,133,139,2025-09-17 13:59:59.999,0.06734,2025-09-17 17:59:59.999,0.07,Alcista,49,Bajista,1,5.128205128205162,10.491546299406568,7.0,Sobre-venta
HAEDALUSDT,588,"['N/A', 'N/A', 'Doji']",135,8,94.07,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 60)]",0,0,0,0,42,0.1324,0.1569,0.1491,105.03,36.22,68.8128772635815,117,131,2025-09-17 13:59:59.999,0.1391,2025-09-17 17:59:59.999,0.1506,Alcista,61,Alcista,3,86.95652173913044,85.36523862610814,3.0,Sobre-compra
USD1USDT,588,"['N/A', 'Cuerpo_Lleno', 'N/A']",30,0,100.0,[],0,0,0,0,12,0.9988,0.9998,0.9998,2.02,0.64,1.3802760552110345,59,61,2025-09-10 01:59:59.999,0.9989,2025-09-16 01:59:59.999,0.9998,Alcista,3,Alcista,3,100.0,95.83333333333393,3.0,Sobre-compra
HUMAUSDT,588,"['N/A', 'N/A', 'N/A']",99,3,96.97,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 155)]",0,0,0,0,15,0.02482,0.02832,0.02695,96.66,15.62,81.03896103896102,132,134,2025-09-17 13:59:59.999,0.02503,2025-09-16 21:59:59.999,0.02662,Bajista,205,Alcista,3,83.1168831168832,88.80143425597971,3.0,Sobre-compra
AUSDT,588,"['N/A', 'N/A', 'Doji']",106,4,96.23,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 207)]",0,0,0,0,25,0.4587,0.5104,0.4816,34.57,10.71,23.857973421926925,138,131,2025-09-17 13:59:59.999,0.4652,2025-09-17 17:59:59.999,0.4843,Bajista,28,Alcista,3,87.67123287671218,84.55816892105328,2.0,Sobre-compra
SOPHUSDT,588,"['N/A', 'N/A', 'N/A']",115,3,97.39,"[('Bajista', 0), ('Bajista', 60), ('Bajista', 66)]",0,0,0,0,31,0.02927,0.03341,0.03194,65.12,12.81,52.31684408265495,130,145,2025-09-17 13:59:59.999,0.03062,2025-09-17 17:59:59.999,0.03232,Alcista,2,Alcista,3,82.32558139534893,87.2847057918325,3.0,Sobre-compra
RESOLVUSDT,588,"['N/A', 'N/A', 'N/A']",109,7,93.58,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 23)]",0,0,0,0,10,0.1442,0.1705,0.1527,128.29,15.78,112.50818598559266,128,123,2025-09-17 13:59:59.999,0.1443,2025-09-17 17:59:59.999,0.1552,Bajista,1,Alcista,3,77.27272727272727,87.89898989898985,3.0,Sobre-compra-D
HOMEUSDT,586,"['N/A', 'N/A', 'N/A']",119,7,94.12,"[('Bajista', 1), ('Alcista', 186), ('Bajista', 271)]",0,0,0,0,21,0.03563,0.04188,0.03934,25.5,54.63,29.130655821047284,130,129,2025-09-17 09:59:59.999,0.03675,2025-09-17 17:59:59.999,0.03971,Bajista,2,Alcista,3,89.18128654970754,88.00479566664939,1.0,Sobre-compra
SPKUSDT,557,"['N/A', 'N/A', 'N/A']",98,7,92.86,"[('Bajista', 0), ('Alcista', 15), ('Alcista', 16)]",0,3,0,0,12,0.058326,0.076808,0.061084,231.07,83.63,147.43795429244972,125,107,2025-09-17 13:59:59.999,0.058069,2025-09-16 13:59:59.999,0.060462,Bajista,25,Alcista,1,95.30284301606923,76.74262903592668,2.0,Sobre-compra-K
NEWTUSDT,514,"['N/A', 'N/A', 'N/A']",99,8,91.92,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 16)]",0,1,0,2,10,0.2485,0.306,0.26,230.77,6.31,224.46153846153842,119,122,2025-09-17 09:59:59.999,0.2436,2025-09-16 17:59:59.999,0.2586,Bajista,225,Alcista,1,94.25287356321839,78.81292832160534,2.0,Sobre-compra-K
SAHARAUSDT,502,"['N/A', 'N/A', 'N/A']",80,2,97.5,"[('Alcista', 15), ('Alcista', 334)]",0,2,0,3,10,0.08605,0.10406,0.08763,91.21,77.18,14.036288942143088,121,116,2025-09-17 13:59:59.999,0.08422,2025-09-17 17:59:59.999,0.08856,Bajista,17,Bajista,18,78.57142857142854,69.31141632280149,1.0,Neutro
LAUSDT,423,"['N/A', 'N/A', 'N/A']",74,0,100.0,[],0,0,0,0,17,0.3197,0.4004,0.3811,85.25,25.69,59.56441878771975,95,94,2025-09-17 05:59:59.999,0.3555,2025-09-17 05:59:59.999,0.369,Alcista,44,Alcista,4,59.08096280087525,59.89495681284356,15.0,Neutro
ERAUSDT,376,"['N/A', 'N/A', 'Doji']",67,7,89.55,"[('Bajista', 0), ('Bajista', 1), ('Alcista', 187)]",0,0,0,0,15,0.7007,0.7913,0.7356,179.51,72.81,106.70201196302334,84,88,2025-09-17 13:59:59.999,0.701,2025-09-17 17:59:59.999,0.7408,Bajista,176,Alcista,3,86.93467336683423,82.0319874483154,2.0,Sobre-compra
CUSDT,370,"['N/A', 'N/A', 'N/A']",68,3,95.59,"[('Bajista', 1), ('Bajista', 31), ('Bajista', 72)]",0,0,0,0,15,0.2223,0.2968,0.2563,192.63,40.3,152.32149824424505,78,84,2025-09-17 05:59:59.999,0.2392,2025-09-17 17:59:59.999,0.2625,Alcista,34,Alcista,3,31.608133086876105,29.864748065995737,2.0,Neutro
TREEUSDT,304,"['N/A', 'N/A', 'N/A']",58,1,98.28,"[('Bajista', 1)]",0,1,0,0,10,0.3049,0.3838,0.323,364.4,14.74,349.6594427244582,71,68,2025-09-17 13:59:59.999,0.3059,2025-09-17 17:59:59.999,0.3247,Bajista,15,Alcista,3,73.89558232931728,55.6742596496637,3.0,Neutro
A2ZUSDT,299,"['N/A', 'N/A', 'N/A']",38,3,92.11,"[('Bajista', 0), ('Alcista', 21), ('Alcista', 207)]",0,0,0,0,27,0.005736,0.006888,0.006152,86.61,26.69,59.9154746423927,68,67,2025-09-17 09:59:59.999,0.005879,2025-09-17 17:59:59.999,0.0062,Alcista,59,Bajista,23,67.24137931034497,63.671963038088826,3.0,Neutro
