Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
STOUSDT,480,206149364.7,71123.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",94,3,96.81,"[('Alcista', 15), ('Alcista', 16), ('Bajista', 59)]",0,0,0,0,58,0.0937,0.109,0.0991,9.99,12.11,2.1190716448032187,91,85,2025-09-20 12:59:59.999,0.0984,2025-09-20 12:44:59.999,0.0998,Alcista,2,Bajista,17,66.66666666666644,47.40429505135385,8.0,Neutro
SYRUPUSDT,480,97542326.19999999,55559.2,"['Hang_Man', 'Hang_Man', 'Hang_Man', 'N/A', 'N/A']",98,4,95.92,"[('Alcista', 5), ('Alcista', 159), ('Alcista', 160)]",0,0,0,0,15,0.4234,0.4336,0.429,7.55,1.42,6.130536130536127,100,102,2025-09-20 13:14:59.999,0.4284,2025-09-20 13:29:59.999,0.4305,Bajista,161,Bajista,7,12.765957446808335,18.99890889252607,1.0,Sobre-venta
KMNOUSDT,480,1130954441.0,169160.0,"['Hang_Man', 'Cuerpo_Lleno', 'N/A', 'N/A', 'N/A']",106,9,91.51,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 89)]",0,0,0,0,40,0.08185,0.08594,0.08472,22.75,23.02,0.27148253068934025,104,104,2025-09-20 12:44:59.999,0.08274,2025-09-20 13:14:59.999,0.08512,Bajista,98,Alcista,6,83.53909465020587,78.73799725651584,1.0,Sobre-compra-K
SXTUSDT,480,120171048.69999999,72774.0,"['Hang_Man', 'Doji', 'Hang_Man', 'Martillo_Inv', 'Estrella_Fug']",86,2,97.67,"[('Bajista', 288), ('Bajista', 289)]",0,3,0,0,10,0.0812,0.0842,0.0812,8.13,6.16,1.970443349753717,68,85,2025-09-20 13:14:59.999,0.081,2025-09-20 11:59:59.999,0.0819,Bajista,60,Bajista,16,16.66666666666609,15.972222222221722,7.0,Sobre-venta
NXPCUSDT,480,11027015.9,4686.6,"['N/A', 'N/A', 'N/A', 'N/A', 'Estrella_Fug']",102,5,95.1,"[('Dentro', 0), ('Bajista', 38), ('Bajista', 55)]",0,0,0,0,19,0.6739,0.6983,0.6916,2.0,5.12,3.1231925968768,97,101,2025-09-20 12:44:59.999,0.6885,2025-09-20 12:29:59.999,0.692,Alcista,40,Bajista,9,37.34939759036146,32.5214837846006,2.0,Neutro
AWEUSDT,480,393547194.0,416182.0,"['Hang_Man', 'N/A', 'Martillo_Inv', 'Cuerpo_Lleno', 'Martillo_Inv']",118,6,94.92,"[('Bajista', 0), ('Bajista', 54), ('Bajista', 55)]",0,0,0,0,28,0.07256,0.0846,0.08072,9.54,16.58,7.036669970267599,102,101,2025-09-20 13:29:59.999,0.08035,2025-09-20 13:14:59.999,0.08063,Alcista,56,Alcista,2,47.64705882352952,39.80392156862763,4.0,Neutro
HAEDALUSDT,480,88795691.2,51234.0,"['Cuerpo_Lleno', 'N/A', 'Martillo', 'Cuerpo_Lleno', 'N/A']",115,3,97.39,"[('Alcista', 45), ('Bajista', 280), ('Bajista', 289)]",0,1,0,0,23,0.154,0.1627,0.1543,11.73,9.85,1.8794556059624181,99,102,2025-09-20 13:14:59.999,0.1539,2025-09-20 13:29:59.999,0.155,Bajista,45,Bajista,8,17.391304347825404,26.630434782608244,1.0,Sobre-venta-K
USD1USDT,480,31145655.0,1160.0,"['N/A', 'Cuerpo_Lleno', 'N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno']",5,0,100.0,[],0,0,0,0,25,0.9998,1.0003,1.0003,0.0,0.13,0.12996101169648783,2,1,2025-09-16 01:14:59.999,0.9994,2025-09-16 01:14:59.999,0.9998,Alcista,108,Alcista,46,100.0,33.33333333333334,1.0,Sobre-compra-K
HUMAUSDT,480,912195779.0,292990.0,"['Hang_Man', 'N/A', 'N/A', 'N/A', 'N/A']",86,8,90.7,"[('Dentro', 0), ('Alcista', 159), ('Bajista', 221)]",0,0,0,0,47,0.02833,0.02945,0.02884,5.62,13.21,7.593619972260751,100,91,2025-09-20 13:14:59.999,0.02867,2025-09-20 10:14:59.999,0.0291,Bajista,42,Alcista,2,53.488372093023514,45.040341718082665,6.0,Neutro
AUSDT,480,34564833.2,16154.1,"['N/A', 'Martillo', 'N/A', 'Cuerpo_Lleno', 'N/A']",123,3,97.56,"[('Dentro', 0), ('Bajista', 1), ('Alcista', 160)]",0,0,0,0,18,0.4669,0.4749,0.471,3.86,1.83,2.038216560509566,97,102,2025-09-20 12:59:59.999,0.4697,2025-09-20 11:44:59.999,0.4723,Bajista,138,Bajista,1,33.333333333332384,30.67632850241506,2.0,Neutro
SOPHUSDT,480,175732119.0,15799.0,"['N/A', 'Martillo', 'N/A', 'N/A', 'Cuerpo_Lleno']",113,5,95.58,"[('Dentro', 0), ('Alcista', 5), ('Alcista', 129)]",0,0,0,0,19,0.03044,0.03119,0.0309,5.95,2.36,3.592233009708726,87,93,2025-09-20 12:59:59.999,0.03081,2025-09-20 13:29:59.999,0.03097,Bajista,155,Bajista,7,25.0,26.85185185185179,2.0,Neutro
RESOLVUSDT,480,148541166.1,182728.4,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",104,2,98.08,"[('Bajista', 20), ('Alcista', 117)]",0,0,0,0,13,0.1505,0.1604,0.1567,12.64,7.98,4.658583280153141,90,81,2025-09-20 13:14:59.999,0.1569,2025-09-20 12:44:59.999,0.1599,Bajista,1,Bajista,1,32.72727272727279,44.848484848484986,12.0,Neutro
HOMEUSDT,480,257598274.0,62461.0,"['N/A', 'N/A', 'N/A', 'N/A', 'Cuerpo_Lleno']",135,7,94.81,"[('Alcista', 5), ('Alcista', 6), ('Bajista', 32)]",0,0,0,0,13,0.03692,0.038,0.03741,8.37,2.99,5.3728949478749115,97,100,2025-09-20 12:14:59.999,0.03753,2025-09-20 13:29:59.999,0.03755,Bajista,134,Bajista,5,0.0,7.2727272727278205,5.0,Sobre-venta
SPKUSDT,480,510836140.0,1067087.0,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'N/A']",83,3,96.39,"[('Alcista', 5), ('Alcista', 6), ('Alcista', 135)]",0,0,0,0,37,0.058186,0.059906,0.058384,15.66,0.66,15.00068511921076,113,120,2025-09-20 13:14:59.999,0.058274,2025-09-20 13:29:59.999,0.058589,Bajista,131,Bajista,12,11.62790697674405,19.971118822337576,1.0,Sobre-venta
NEWTUSDT,480,43210099.0,19167.5,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'Estrella_Fug']",114,3,97.37,"[('Dentro', 0), ('Alcista', 5), ('Alcista', 6)]",0,0,0,0,18,0.247,0.2548,0.2505,5.07,2.75,2.3153692614770462,95,95,2025-09-20 12:59:59.999,0.2496,2025-09-20 10:14:59.999,0.2538,Bajista,138,Bajista,7,23.684210526315944,22.180451127819676,1.0,Neutro
SAHARAUSDT,480,113398761.0,41709.0,"['N/A', 'Hang_Man', 'Hang_Man', 'N/A', 'N/A']",108,2,98.15,"[('Alcista', 5), ('Alcista', 6)]",0,0,0,0,19,0.08461,0.08607,0.08506,4.11,0.99,3.1272043263578766,103,107,2025-09-20 13:14:59.999,0.08494,2025-09-20 11:44:59.999,0.08589,Bajista,154,Bajista,7,11.00917431192622,15.290519877675509,5.0,Sobre-venta
LAUSDT,480,167931735.4,21948.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",98,7,92.86,"[('Bajista', 19), ('Alcista', 102), ('Alcista', 103)]",0,0,0,0,11,0.3609,0.3703,0.3662,90.61,3.33,87.27471327143633,107,98,2025-09-20 12:44:59.999,0.3655,2025-09-20 13:29:59.999,0.3676,Bajista,171,Bajista,5,14.58333333333396,22.916666666667087,1.0,Sobre-venta-K
ERAUSDT,480,8479454.3,9539.0,"['N/A', 'Cuerpo_Lleno', 'N/A', 'N/A', 'N/A']",113,6,94.69,"[('Alcista', 5), ('Alcista', 6), ('Alcista', 9)]",0,0,0,0,19,0.7125,0.7337,0.7238,3.41,3.15,0.2625034539928177,102,93,2025-09-20 13:14:59.999,0.721,2025-09-20 10:44:59.999,0.7326,Bajista,7,Bajista,8,24.137931034482857,24.57714232314774,1.0,Neutro
CUSDT,480,199045337.39999998,76182.0,"['N/A', 'N/A', 'N/A', 'Martillo_Inv', 'N/A']",95,5,94.74,"[('Alcista', 15), ('Alcista', 16), ('Alcista', 17)]",0,0,0,0,27,0.2525,0.2694,0.2585,13.46,7.47,5.9961315280464165,99,96,2025-09-20 13:14:59.999,0.2576,2025-09-20 12:44:59.999,0.2603,Bajista,12,Bajista,16,37.73584905660401,42.12897775274579,3.0,Neutro
TREEUSDT,480,104482889.10000001,32927.6,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",77,3,96.1,"[('Bajista', 24), ('Bajista', 49), ('Bajista', 56)]",0,0,0,0,18,0.3117,0.341,0.334,2.1,8.8,6.706586826347315,105,94,2025-09-20 12:59:59.999,0.3313,2025-09-20 13:29:59.999,0.3358,Alcista,57,Bajista,1,62.00000000000047,67.55932203389865,4.0,Neutro
A2ZUSDT,480,735280719.0,111109.0,"['N/A', 'N/A', 'N/A', 'Martillo_Inv', 'N/A']",118,3,97.46,"[('Bajista', 0), ('Alcista', 159), ('Alcista', 160)]",0,0,0,0,19,0.005899,0.006069,0.005983,5.05,2.17,2.8748119672405203,104,103,2025-09-20 13:14:59.999,0.005957,2025-09-20 12:44:59.999,0.005992,Bajista,17,Alcista,1,56.060606060605544,44.44444444444458,3.0,Neutro
TOWNSUSDT,480,1121978267.0,587501.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",97,4,95.88,"[('Alcista', 4), ('Alcista', 9), ('Alcista', 10)]",0,1,0,5,29,0.02611,0.02746,0.026,11.0,1.42,9.576923076923087,104,108,2025-09-20 12:44:59.999,0.02583,2025-09-20 13:14:59.999,0.02614,Bajista,12,Bajista,18,16.666666666666664,15.465465465465458,12.0,Sobre-venta
PROVEUSDT,480,27936124.6,20292.3,"['N/A', 'N/A', 'N/A', 'N/A', 'Estrella_Fug']",101,3,97.03,"[('Dentro', 0), ('Bajista', 33), ('Bajista', 299)]",0,0,0,0,8,0.8887,0.9283,0.9146,3.48,5.13,1.650994970478886,110,112,2025-09-20 12:59:59.999,0.9097,2025-09-20 11:59:59.999,0.9283,Alcista,25,Bajista,1,26.344086021505376,24.731182795699088,1.0,Neutro
BFUSDUSDT,480,38476222.0,101444.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",9,0,100.0,[],0,0,0,0,50,0.999,0.9996,0.9993,0.08,0.03,0.05003502451716761,15,9,2025-09-20 10:29:59.999,0.9991,2025-09-20 02:29:59.999,0.9995,Bajista,48,Bajista,1,49.99999999998612,58.333333333317135,9.0,Neutro
PLUMEUSDT,480,598222767.0,600321.0,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'N/A']",103,6,94.17,"[('Alcista', 3), ('Alcista', 5), ('Alcista', 6)]",0,1,0,4,44,0.11305,0.11939,0.11258,15.7,2.25,13.448214602949015,115,111,2025-09-20 13:14:59.999,0.1122,2025-09-20 11:44:59.999,0.11496,Bajista,11,Bajista,16,18.421052631578828,17.63791946146671,13.0,Sobre-venta
DOLOUSDT,480,306592406.9,157572.2,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",106,4,96.23,"[('Alcista', 5), ('Alcista', 267), ('Alcista', 367)]",0,0,0,0,45,0.15,0.1584,0.1534,15.32,3.32,11.994784876140788,87,101,2025-09-20 13:14:59.999,0.1519,2025-09-20 11:59:59.999,0.1562,Bajista,1,Bajista,7,34.883720930232606,44.99422728022419,2.0,Neutro
MITOUSDT,480,379661082.0,366545.6,"['Hang_Man', 'N/A', 'N/A', 'N/A', 'Doji']",89,5,94.38,"[('Bajista', 1), ('Bajista', 2), ('Bajista', 37)]",0,0,2,0,8,0.2388,0.267,0.2644,11.57,10.51,1.0590015128592807,102,108,2025-09-20 12:44:59.999,0.2544,2025-09-20 13:29:59.999,0.2707,Alcista,27,Alcista,10,64.40677966101708,75.6582340734344,2.0,Neutro
WLFIUSDT,480,2721957162.9,1581051.1,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",74,5,93.24,"[('Bajista', 0), ('Bajista', 2), ('Alcista', 101)]",2,0,2,0,18,0.2176,0.2252,0.2261,5.17,8.36,3.184431667403797,103,99,2025-09-20 12:14:59.999,0.2218,2025-09-20 13:29:59.999,0.2268,Alcista,9,Alcista,4,85.99999999999989,88.0701754385966,3.0,Sobre-compra
SOMIUSDT,480,1112828294.5,84261.6,"['N/A', 'N/A', 'Hang_Man', 'N/A', 'N/A']",82,5,93.9,"[('Alcista', 160), ('Alcista', 371), ('Alcista', 372)]",0,2,0,5,23,1.2252,1.2675,1.2171,28.79,7.56,21.230794511543813,120,105,2025-09-20 13:14:59.999,1.209,2025-09-20 13:29:59.999,1.2256,Bajista,50,Bajista,15,23.342939481268033,25.3910427201709,2.0,Neutro
OPENUSDT,480,1286407469.4,2041593.2,"['N/A', 'N/A', 'Doji', 'N/A', 'N/A']",78,3,96.15,"[('Bajista', 24), ('Bajista', 29), ('Bajista', 30)]",0,0,0,0,24,0.8485,0.989,0.9572,3.32,14.3,10.979941496030095,115,106,2025-09-20 12:59:59.999,0.9535,2025-09-20 12:14:59.999,0.9699,Alcista,31,Alcista,32,45.98540145985425,49.43957826439577,5.0,Neutro
USDEUSDT,480,9928906.0,1106.0,"['N/A', 'N/A', 'Cuerpo_Lleno', 'Plana', 'N/A']",14,0,100.0,[],0,0,0,0,46,1.0005,1.0008,1.0005,0.04,0.0,0.039980009994998095,2,11,2025-09-18 00:29:59.999,1.0006,2025-09-20 03:44:59.999,1.0007,Bajista,100,Bajista,1,0.0,33.333333333333336,1.0,Sobre-venta-K
LINEAUSDT,480,16697032683.0,15600701.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",86,2,97.67,"[('Alcista', 105), ('Bajista', 175)]",0,0,0,0,23,0.02734,0.03038,0.0286,14.51,15.21,0.6993006993006947,106,101,2025-09-20 11:14:59.999,0.02873,2025-09-20 11:44:59.999,0.02932,Bajista,2,Bajista,11,9.375000000000137,7.7787913410978655,5.0,Sobre-venta
HOLOUSDT,480,265119068.8,346641.5,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",101,8,92.08,"[('Alcista', 2), ('Bajista', 55), ('Bajista', 56)]",0,0,0,0,8,0.3463,0.3718,0.3651,17.5,5.72,11.777595179402914,102,97,2025-09-20 13:29:59.999,0.364,2025-09-20 11:59:59.999,0.3718,Alcista,24,Bajista,5,14.10256410256392,14.383212144406222,4.0,Sobre-venta
PUMPUSDT,480,75664537380.0,42653309.0,"['N/A', 'N/A', 'N/A', 'Martillo_Inv', 'N/A']",107,11,89.72,"[('Alcista', 5), ('Alcista', 6), ('Alcista', 7)]",0,0,0,0,12,0.006678,0.007474,0.007074,23.83,5.6,18.235793044953343,95,101,2025-09-20 12:59:59.999,0.006998,2025-09-20 13:29:59.999,0.007147,Bajista,9,Bajista,7,15.966386554621966,17.717086834733994,6.0,Sobre-venta
AVNTUSDT,480,527268756.20000005,757575.7,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",90,7,92.22,"[('Bajista', 0), ('Bajista', 44), ('Bajista', 45)]",0,0,0,0,17,1.06,1.499,1.4301,4.82,36.91,32.09565764631842,114,106,2025-09-20 13:14:59.999,1.3841,2025-09-20 13:29:59.999,1.449,Alcista,57,Alcista,2,55.76547231270352,55.6786102062975,6.0,Neutro
ZKCUSDT,480,321092498.7,141438.0,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",83,4,95.18,"[('Bajista', 37), ('Bajista', 77), ('Bajista', 78)]",0,0,0,0,33,0.76,0.866,0.8085,22.93,11.95,10.98330241187384,120,108,2025-09-20 13:14:59.999,0.7969,2025-09-20 12:59:59.999,0.8097,Alcista,76,Bajista,6,45.49019607843121,35.03267973856189,2.0,Neutro
SKYUSDT,335,1003149265.0,847577.0,"['N/A', 'Doji', 'N/A', 'Martillo_Inv', 'N/A']",67,8,88.06,"[('Alcista', 52), ('Alcista', 53), ('Alcista', 101)]",0,0,0,0,36,0.06881,0.07279,0.06943,36.83,0.89,35.93547457871235,76,73,2025-09-20 13:14:59.999,0.06934,2025-09-20 13:29:59.999,0.06995,Bajista,135,Bajista,5,5.555555555555984,18.930041152263485,1.0,Sobre-venta
BARDUSDT,227,243706855.7,135229.6,"['N/A', 'N/A', 'N/A', 'N/A', 'N/A']",32,4,87.5,"[('Bajista', 19), ('Bajista', 43), ('Bajista', 57)]",0,0,0,0,12,0.8984,1.0371,1.0154,34.72,60.61,25.89127437463072,56,52,2025-09-20 13:29:59.999,1.0004,2025-09-20 13:14:59.999,1.0203,Alcista,21,Alcista,4,58.108108108108404,56.08348562085235,6.0,Neutro
