Simbolo,N,Volumen_acum,Volumen,Tipo_Vela,Cantidad_FVGs,N_FVGs_Falta,%_Cumplimiento_FVG,Ultimo_FVG_Falta,Rupt_Mechas_Alcistas,Rupt_Mechas_Bajistas,Rupt_Velas_Alcistas,Rupt_Velas_Bajistas,Iteraciones,Min_Low,Max_High,Precio_Actual,Porcentaje_Alcista,Porcentaje_Bajista,Diferencia_Porcentajes,Total_Swing_Alcistas,Total_Swing_Bajistas,Fecha_Ultimo_Swing_Alcista,Precio_Ultimo_Swing_Alcista,Fecha_Ultimo_Swing_Bajista,Precio_Ultimo_Swing_Bajista,Tendencia_MM,DuracionTrendMM_Close_SMA_200,Tendencia_PullBack,DuracionTrendMM_Close_EMA_20,%K,%D,Duracion_Estocastico,Estocastico_Senal
TIAUSDT,481,44141166.65,132.54,"['N/A', 'N/A', 'Plana']",83,2,97.59,"[('Alcista', 28), ('Alcista', 29)]",0,0,0,0,17,1.704,1.825,1.727,7.12,4.23,2.8951939779965157,88,83,2025-09-19 15:59:59.999,1.723,2025-09-19 15:44:59.999,1.729,Bajista,51,Alcista,2,87.5,83.97525676937433,5.0,Sobre-compra
MEMEUSDT,481,18190044695.0,594760.0,"['N/A', 'Hang_Man', 'Cuerpo_Lleno']",94,3,96.81,"[('Alcista', 29), ('Bajista', 400), ('Bajista', 401)]",0,0,0,0,29,0.002533,0.002677,0.002576,8.7,4.31,4.386645962732911,102,101,2025-09-19 15:14:59.999,0.002554,2025-09-19 15:44:59.999,0.002575,Bajista,76,Alcista,3,100.0,91.60839160839178,4.0,Sobre-compra
ORDIUSDT,481,3038630.0000000005,22.56,"['N/A', 'Hang_Man', 'N/A']",96,6,93.75,"[('Bajista', 2), ('Alcista', 17), ('Alcista', 18)]",0,0,0,0,17,9.824,10.361,9.943,7.36,7.01,0.3520064366891482,106,102,2025-09-19 15:14:59.999,9.871,2025-09-19 15:44:59.999,9.96,Bajista,45,Bajista,52,80.89887640449308,85.39325842696512,3.0,Sobre-compra
BEAMXUSDT,481,2840960158.0,920.0,"['N/A', 'N/A', 'Plana']",98,12,87.76,"[('Bajista', 2), ('Alcista', 49), ('Alcista', 50)]",0,0,0,0,28,0.008041,0.008783,0.00815,11.46,9.88,1.5828220858895907,101,102,2025-09-19 15:14:59.999,0.008074,2025-09-19 15:44:59.999,0.008163,Alcista,4,Alcista,3,85.39325842696542,83.07760460714398,2.0,Sobre-compra
PIVXUSDT,481,14297424.0,3769.0,"['Cuerpo_Lleno', 'N/A', 'Cuerpo_Lleno']",81,5,93.83,"[('Alcista', 28), ('Alcista', 72), ('Alcista', 73)]",0,0,0,0,10,0.1334,0.1406,0.1337,7.33,2.62,4.712041884816733,64,75,2025-09-19 15:14:59.999,0.1335,2025-09-19 15:59:59.999,0.1344,Bajista,65,Bajista,31,17.64705882353066,35.2941176470597,1.0,Sobre-venta-K
VICUSDT,481,22433703.82,215.26,"['N/A', 'N/A', 'Cuerpo_Lleno']",143,0,100.0,[],0,0,0,0,17,0.2269,0.2357,0.2295,12.98,3.44,9.542483660130696,93,87,2025-09-19 15:59:59.999,0.229,2025-09-19 15:44:59.999,0.2294,Bajista,51,Alcista,4,78.94736842105333,72.31121281464554,16.0,Neutro
BLURUSDT,481,107266984.99999999,0.0,"['Doji', 'Cuerpo_Lleno', 'Plana']",117,6,94.87,"[('Dentro', 0), ('Bajista', 2), ('Alcista', 19)]",0,0,0,0,17,0.08394,0.08841,0.08518,6.87,5.4,1.4674806292556788,105,102,2025-09-19 15:14:59.999,0.08447,2025-09-19 15:59:59.999,0.08519,Bajista,46,Alcista,2,76.3440860215056,71.65629126579906,15.0,Neutro
VANRYUSDT,481,310381156.0,0.0,"['Plana', 'Plana', 'Plana']",55,1,98.18,"[('Alcista', 74)]",0,0,0,0,17,0.0272,0.0287,0.0276,13.04,1.45,11.59420289855072,45,55,2025-09-19 15:14:59.999,0.0273,2025-09-19 13:44:59.999,0.0277,Bajista,75,Alcista,4,75.0,74.99999999999999,3.0,Neutro
AEURUSDT,481,1106370.2000000002,0.0,"['Plana', 'N/A', 'Plana']",114,2,98.25,"[('Dentro', 0), ('Alcista', 4)]",0,0,0,0,46,1.0802,1.0918,1.0883,1.98,1.68,0.30322521363595323,85,70,2025-09-19 15:59:59.999,1.0877,2025-09-19 14:59:59.999,1.09,Alcista,29,Bajista,4,25.000000000004626,27.77777777777813,22.0,Neutro
JTOUSDT,481,23076169.2,791.9,"['N/A', 'N/A', 'N/A']",105,9,91.43,"[('Bajista', 1), ('Alcista', 19), ('Alcista', 29)]",0,3,0,0,10,1.86,1.996,1.868,15.26,4.5,10.760171306209843,88,87,2025-09-19 15:14:59.999,1.853,2025-09-19 15:59:59.999,1.871,Bajista,45,Bajista,68,51.72413793103507,50.57471264367862,3.0,Neutro
1000SATSUSDT,481,608406187004.0,83907872.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",79,2,97.47,"[('Alcista', 19), ('Bajista', 401)]",0,0,0,0,17,3.957e-05,4.18e-05,4.005e-05,8.31,5.72,2.5967540574282246,107,100,2025-09-19 15:59:59.999,3.996e-05,2025-09-19 15:44:59.999,4.005e-05,Bajista,56,Bajista,33,67.39130434782523,60.14492753623181,17.0,Neutro
BONKUSDT,481,8862097776250.0,35288617.0,"['Martillo_Inv', 'Martillo', 'Cuerpo_Lleno']",81,6,92.59,"[('Alcista', 19), ('Alcista', 73), ('Bajista', 213)]",0,0,0,0,29,2.366e-05,2.484e-05,2.395e-05,8.56,6.14,2.4217118997912364,98,101,2025-09-19 15:59:59.999,2.39e-05,2025-09-19 15:44:59.999,2.4e-05,Bajista,68,Bajista,1,62.49999999999982,64.0432098765434,6.0,Neutro
ACEUSDT,481,17095048.6,2230.7,"['N/A', 'N/A', 'N/A']",79,3,96.2,"[('Alcista', 19), ('Alcista', 163), ('Alcista', 441)]",0,0,0,0,17,0.568,0.601,0.576,19.62,1.39,18.229166666666664,79,68,2025-09-19 15:14:59.999,0.57,2025-09-19 15:44:59.999,0.577,Bajista,52,Bajista,34,60.0,49.99999999999998,28.0,Neutro
NFPUSDT,481,152044390.0,303.0,"['N/A', 'N/A', 'Plana']",98,3,96.94,"[('Alcista', 74), ('Alcista', 78), ('Bajista', 356)]",0,0,0,0,29,0.0684,0.0722,0.0691,17.22,3.76,13.458755426917534,74,71,2025-09-19 15:14:59.999,0.0685,2025-09-19 14:44:59.999,0.0691,Bajista,75,Alcista,2,74.99999999999913,66.66666666666607,9.0,Neutro
AIUSDT,481,245401656.20000002,113.5,"['N/A', 'N/A', 'Plana']",90,4,95.56,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 74)]",0,0,0,0,17,0.1385,0.1441,0.1401,16.99,6.07,10.920770877944312,91,81,2025-09-19 15:14:59.999,0.1385,2025-09-19 15:59:59.999,0.1403,Bajista,52,Alcista,3,88.88888888888854,87.03703703703691,3.0,Sobre-compra
XAIUSDT,481,336172965.4,139.5,"['N/A', 'Cuerpo_Lleno', 'Plana']",75,4,94.67,"[('Bajista', 2), ('Alcista', 74), ('Alcista', 442)]",0,0,0,0,29,0.0489,0.0517,0.0498,12.05,4.42,7.6305220883534375,68,57,2025-09-19 15:14:59.999,0.0492,2025-09-19 14:44:59.999,0.0497,Bajista,62,Alcista,4,85.71428571428528,90.4761904761902,4.0,Sobre-compra
MANTAUSDT,481,65769871.0,44.2,"['N/A', 'Doji', 'Plana']",108,9,91.67,"[('Bajista', 2), ('Alcista', 18), ('Alcista', 19)]",0,0,0,0,17,0.2091,0.2179,0.2117,6.99,5.15,1.84222957014644,93,93,2025-09-19 15:14:59.999,0.2098,2025-09-19 14:44:59.999,0.2116,Bajista,75,Alcista,3,95.00000000000055,91.66666666666758,3.0,Sobre-compra
ALTUSDT,481,426940640.0,0.0,"['Cuerpo_Lleno', 'N/A', 'Plana']",111,7,93.69,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 19)]",0,0,0,0,17,0.03317,0.03491,0.03359,7.09,3.99,3.096159571300981,105,100,2025-09-19 15:14:59.999,0.03329,2025-09-19 14:29:59.999,0.03357,Bajista,65,Alcista,3,93.75000000000027,95.83333333333353,4.0,Sobre-compra
JUPUSDT,481,97738891.3,2065.1,"['N/A', 'Martillo', 'Cuerpo_Lleno']",100,6,94.0,"[('Bajista', 1), ('Alcista', 18), ('Alcista', 19)]",0,0,0,0,29,0.5225,0.5478,0.528,8.56,6.67,1.8939393939393945,104,99,2025-09-19 15:14:59.999,0.524,2025-09-19 15:44:59.999,0.5287,Bajista,45,Alcista,3,85.10638297872481,83.40425531914974,2.0,Sobre-compra
PYTHUSDT,481,329784844.1,2806.6,"['N/A', 'N/A', 'Plana']",84,5,94.05,"[('Alcista', 17), ('Alcista', 18), ('Alcista', 79)]",0,0,0,0,10,0.1657,0.1732,0.1673,6.69,6.69,1.687538997430238e-14,94,88,2025-09-19 14:59:59.999,0.166,2025-09-19 15:44:59.999,0.1678,Bajista,21,Bajista,2,66.66666666666706,70.83333333333361,7.0,Neutro
RONINUSDT,481,20139994.049999997,42.06,"['Doji', 'N/A', 'Plana']",41,0,100.0,[],0,0,0,0,17,0.488,0.505,0.493,5.07,2.23,2.8397565922920918,59,43,2025-09-19 15:59:59.999,0.492,2025-09-19 15:44:59.999,0.495,Bajista,52,Bajista,2,60.0,67.77777777777779,1.0,Neutro
DYMUSDT,481,91320815.6,0.0,"['Cuerpo_Lleno', 'Doji', 'Plana']",35,0,100.0,[],0,0,0,0,29,0.224,0.237,0.228,11.84,8.77,3.070175438596481,39,49,2025-09-19 15:14:59.999,0.225,2025-09-19 15:59:59.999,0.229,Bajista,76,Alcista,3,75.0,83.33333333333333,1.0,Sobre-compra-D
PIXELUSDT,481,341439916.3,4470.4,"['N/A', 'N/A', 'Cuerpo_Lleno']",110,6,94.55,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,17,0.03224,0.0339,0.03267,6.64,5.14,1.4998469543924324,92,88,2025-09-19 15:14:59.999,0.03229,2025-09-19 14:29:59.999,0.03267,Bajista,52,Alcista,3,92.68292682926776,85.43976348854333,2.0,Sobre-compra
STRKUSDT,481,381503790.27,14746.86,"['N/A', 'N/A', 'Cuerpo_Lleno']",81,4,95.06,"[('Alcista', 17), ('Alcista', 19), ('Alcista', 74)]",0,1,0,2,9,0.1287,0.134,0.129,12.64,1.01,11.627906976744198,89,75,2025-09-19 15:59:59.999,0.1287,2025-09-19 15:44:59.999,0.1293,Bajista,79,Bajista,32,44.44444444444427,48.148148148147556,5.0,Neutro
PORTALUSDT,481,175566355.3,1426.2,"['Cuerpo_Lleno', 'Doji', 'Plana']",74,2,97.3,"[('Alcista', 446), ('Alcista', 447)]",0,0,0,0,29,0.0458,0.0485,0.0461,13.02,0.65,12.364425162689798,64,69,2025-09-19 15:14:59.999,0.0461,2025-09-19 13:44:59.999,0.0468,Bajista,68,Bajista,7,0.0,4.761904761904577,3.0,Sobre-venta
AXLUSDT,481,27803791.360000003,2294.22,"['N/A', 'N/A', 'N/A']",130,7,94.62,"[('Bajista', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,17,0.3253,0.3451,0.3288,6.57,5.84,0.7299270072992741,92,86,2025-09-19 15:14:59.999,0.3256,2025-09-19 14:44:59.999,0.328,Bajista,32,Alcista,3,78.04878048780455,68.65191907732998,5.0,Neutro
WIFUSDT,481,189658651.17999998,5376.01,"['N/A', 'N/A', 'N/A']",65,5,92.31,"[('Alcista', 28), ('Alcista', 29), ('Alcista', 43)]",0,0,0,0,17,0.889,0.952,0.901,10.43,4.66,5.77136514983351,85,72,2025-09-19 15:14:59.999,0.892,2025-09-19 15:44:59.999,0.902,Bajista,52,Alcista,3,90.0,90.55555555555554,5.0,Sobre-compra
METISUSDT,481,904670.142,105.586,"['N/A', 'Cuerpo_Lleno', 'N/A']",112,9,91.96,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 2)]",0,0,0,0,17,14.94,16.68,15.24,15.09,5.84,9.251968503936997,86,89,2025-09-19 14:59:59.999,15.0,2025-09-19 14:44:59.999,15.13,Bajista,31,Alcista,2,93.1034482758622,90.00884173297963,2.0,Sobre-compra
AEVOUSDT,481,82375057.45,10368.47,"['N/A', 'Hang_Man', 'Cuerpo_Lleno']",101,3,97.03,"[('Alcista', 19), ('Alcista', 74), ('Bajista', 203)]",0,0,0,0,29,0.0956,0.1005,0.0967,8.48,5.79,2.6887280248190333,75,76,2025-09-19 15:14:59.999,0.096,2025-09-19 15:44:59.999,0.0969,Bajista,51,Bajista,21,58.33333333333305,58.33333333333306,28.0,Neutro
BOMEUSDT,481,11577432419.0,9913.0,"['N/A', 'N/A', 'N/A']",90,7,92.22,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 29)]",0,0,0,0,17,0.002003,0.002106,0.002023,8.75,4.45,4.300543746910531,92,97,2025-09-19 15:14:59.999,0.002006,2025-09-19 15:44:59.999,0.002026,Bajista,68,Alcista,1,85.00000000000021,81.66666666666646,1.0,Sobre-compra
ETHFIUSDT,481,103335087.69999999,1810.4,"['N/A', 'N/A', 'Cuerpo_Lleno']",90,5,94.44,"[('Dentro', 0), ('Alcista', 18), ('Alcista', 50)]",0,0,0,0,17,1.502,1.645,1.517,11.73,8.17,3.5596572181938217,91,85,2025-09-19 15:59:59.999,1.515,2025-09-19 15:29:59.999,1.53,Bajista,52,Bajista,2,51.851851851851634,55.555555555555465,3.0,Neutro
ENAUSDT,481,896526898.06,18055.1,"['N/A', 'N/A', 'N/A']",95,5,94.74,"[('Alcista', 4), ('Alcista', 73), ('Alcista', 74)]",0,0,0,0,37,0.6546,0.6878,0.6692,15.82,2.18,13.643156007172735,107,111,2025-09-19 15:59:59.999,0.6667,2025-09-19 15:44:59.999,0.6692,Bajista,80,Bajista,6,53.62318840579749,43.96135265700525,8.0,Neutro
WUSDT,481,1432544916.6999998,171905.1,"['N/A', 'N/A', 'N/A']",100,8,92.0,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 31)]",0,0,0,0,18,0.1076,0.1165,0.111,15.32,23.42,8.108108108108102,82,88,2025-09-19 12:59:59.999,0.108,2025-09-19 15:59:59.999,0.1115,Bajista,23,Alcista,5,85.71428571428571,93.35978835978845,4.0,Sobre-compra
TNSRUSDT,481,43570620.1,12346.8,"['N/A', 'Cuerpo_Lleno', 'Cuerpo_Lleno']",118,7,94.07,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 19)]",0,0,0,0,29,0.1131,0.1203,0.1145,9.52,1.22,8.296943231441055,83,86,2025-09-19 15:14:59.999,0.1133,2025-09-19 14:44:59.999,0.1145,Bajista,75,Alcista,1,85.71428571428628,78.57142857142892,1.0,Sobre-compra-K
SAGAUSDT,481,73654404.8,101.7,"['N/A', 'N/A', 'Plana']",94,7,92.55,"[('Bajista', 2), ('Alcista', 28), ('Alcista', 29)]",0,0,0,0,17,0.2466,0.2624,0.2496,9.09,4.05,5.0480769230769225,100,104,2025-09-19 15:14:59.999,0.2474,2025-09-19 15:44:59.999,0.2504,Bajista,75,Bajista,1,73.33333333333259,82.22222222222202,3.0,Sobre-compra-D
USDTMXN,481,4323439.0,590.0,"['N/A', 'N/A', 'Plana']",47,4,91.49,"[('Alcista', 35), ('Bajista', 130), ('Bajista', 131)]",0,0,0,0,40,18.38,18.5,18.44,0.38,1.03,0.6507592190889424,19,6,2025-09-19 15:59:59.999,18.43,2025-09-19 00:44:59.999,18.43,Alcista,127,Alcista,10,66.66666666667062,77.77777777778041,1.0,Neutro
TAOUSDT,481,313870.73709999997,0.2463,"['N/A', 'N/A', 'Plana']",106,9,91.51,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 50)]",0,0,0,0,17,345.4,357.5,348.4,7.03,3.79,3.2433983926521277,95,91,2025-09-19 15:14:59.999,345.6,2025-09-19 14:44:59.999,348.4,Bajista,68,Alcista,3,90.32258064516083,93.5483870967745,3.0,Sobre-compra
OMNIUSDT,481,12070091.280000001,3.92,"['Doji', 'N/A', 'Cuerpo_Lleno']",58,3,94.83,"[('Bajista', 69), ('Bajista', 70), ('Bajista', 401)]",0,0,0,0,53,4.09,4.42,4.21,6.89,20.9,14.014251781472682,65,75,2025-09-19 15:59:59.999,4.2,2025-09-19 15:29:59.999,4.24,Alcista,208,Bajista,11,29.41176470588226,31.372549019607742,4.0,Neutro
REZUSDT,481,1668240612.5,21990.1,"['N/A', 'N/A', 'Cuerpo_Lleno']",93,4,95.7,"[('Alcista', 29), ('Alcista', 50), ('Bajista', 203)]",0,0,0,0,17,0.01211,0.01272,0.01228,14.98,10.26,4.72312703583064,91,93,2025-09-19 15:44:59.999,0.01223,2025-09-19 15:44:59.999,0.0123,Bajista,33,Bajista,6,42.105263157894115,45.186602870813125,6.0,Neutro
BBUSDT,481,462531513.8,49259.1,"['N/A', 'N/A', 'Cuerpo_Lleno']",84,8,90.48,"[('Alcista', 19), ('Bajista', 33), ('Bajista', 160)]",0,0,0,0,23,0.1853,0.212,0.1984,6.85,26.36,19.50604838709677,101,98,2025-09-19 13:59:59.999,0.1935,2025-09-19 15:59:59.999,0.2001,Alcista,216,Alcista,5,74.24242424242411,82.22222222222221,4.0,Sobre-compra-D
NOTUSDT,481,5327160224.0,155593.0,"['Cuerpo_Lleno', 'Hang_Man', 'Cuerpo_Lleno']",85,5,94.12,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 18)]",0,1,0,2,17,0.001856,0.001927,0.001863,4.99,1.77,3.220611916264075,91,98,2025-09-19 15:14:59.999,0.001849,2025-09-19 15:44:59.999,0.001865,Bajista,51,Bajista,21,63.6363636363639,66.66666666666667,4.0,Neutro
USDTCOP,481,1599744.0,162.0,"['N/A', 'N/A', 'Plana']",72,3,95.83,"[('Bajista', 2), ('Bajista', 3), ('Alcista', 118)]",0,0,0,0,18,3826.0,3852.0,3847.0,1.04,0.55,0.4938913439043411,33,40,2025-09-19 15:14:59.999,3836.0,2025-09-19 15:44:59.999,3848.0,Alcista,4,Alcista,7,94.44444444444444,94.62962962962962,7.0,Sobre-compra
IOUSDT,481,75794948.82999998,16.87,"['Cuerpo_Lleno', 'Cuerpo_Lleno', 'Plana']",63,5,92.06,"[('Dentro', 0), ('Bajista', 2), ('Alcista', 73)]",0,0,0,0,17,0.606,0.63,0.616,28.9,1.79,27.110389610389614,62,59,2025-09-19 15:14:59.999,0.61,2025-09-19 15:29:59.999,0.616,Bajista,76,Alcista,5,100.0,95.83333333333331,3.0,Sobre-compra
ZKUSDT,481,413280523.00000006,2627.8,"['N/A', 'N/A', 'Cuerpo_Lleno']",91,6,93.41,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 29)]",0,0,0,0,17,0.05493,0.05761,0.05555,10.71,1.12,9.594959495949585,103,100,2025-09-19 15:14:59.999,0.05498,2025-09-19 15:44:59.999,0.05562,Bajista,79,Alcista,3,89.06249999999993,91.66666666666633,3.0,Sobre-compra
LISTAUSDT,481,81690371.69999999,2851.7,"['N/A', 'N/A', 'Plana']",117,5,95.73,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 50)]",0,0,0,0,28,0.2617,0.2849,0.2691,9.44,10.7,1.2634708286882237,97,92,2025-09-19 15:14:59.999,0.2657,2025-09-19 14:44:59.999,0.2686,Bajista,38,Alcista,5,88.679245283019,90.93540980333432,4.0,Sobre-compra
ZROUSDT,481,12813650.08,128.88,"['N/A', 'Hang_Man', 'Plana']",110,5,95.45,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 19)]",0,0,0,0,17,1.964,2.038,1.984,6.35,6.96,0.6048387096774199,78,90,2025-09-19 15:14:59.999,1.968,2025-09-19 15:44:59.999,1.987,Bajista,32,Alcista,3,84.21052631578898,85.96491228070147,3.0,Sobre-compra
GUSDT,481,304320281.0,18425.0,"['Cuerpo_Lleno', 'Doji', 'Plana']",100,6,94.0,"[('Bajista', 2), ('Alcista', 50), ('Alcista', 74)]",0,1,0,0,29,0.01102,0.01149,0.01106,7.14,1.63,5.515370705244118,75,64,2025-09-19 15:14:59.999,0.01101,2025-09-19 15:59:59.999,0.01107,Bajista,52,Bajista,21,41.666666666666906,39.529914529914464,3.0,Neutro
BANANAUSDT,481,589157.456,6.4,"['Estrella_Fug', 'N/A', 'Cuerpo_Lleno']",109,4,96.33,"[('Alcista', 19), ('Alcista', 43), ('Alcista', 440)]",0,0,0,0,17,20.15,21.37,20.31,14.57,2.56,12.013786312161503,100,90,2025-09-19 15:59:59.999,20.29,2025-09-19 15:44:59.999,20.35,Bajista,47,Bajista,1,74.99999999999834,81.2499999999986,2.0,Sobre-compra-D
RENDERUSDT,481,11121206.18,334.68,"['N/A', 'N/A', 'Cuerpo_Lleno']",105,4,96.19,"[('Bajista', 1), ('Alcista', 29), ('Alcista', 74)]",0,0,0,0,17,3.883,4.045,3.939,5.69,6.7,1.0154861640010173,98,90,2025-09-19 15:14:59.999,3.893,2025-09-19 15:44:59.999,3.95,Bajista,32,Alcista,3,80.70175438596483,79.20507483397745,1.0,Sobre-compra-K
TONUSDT,481,24653677.67,310.61,"['N/A', 'N/A', 'N/A']",79,3,96.2,"[('Alcista', 29), ('Bajista', 194), ('Alcista', 447)]",0,0,0,0,29,3.098,3.181,3.117,3.46,2.09,1.3795316008983045,91,79,2025-09-19 15:59:59.999,3.115,2025-09-19 15:44:59.999,3.121,Bajista,51,Bajista,2,33.33333333333333,41.66666666666697,5.0,Neutro
DOGSUSDT,481,72356434806.0,6110304.0,"['N/A', 'N/A', 'Doji']",85,4,95.29,"[('Bajista', 1), ('Bajista', 2), ('Alcista', 74)]",0,0,0,0,17,0.0001352,0.0001409,0.000137,5.91,4.16,1.7518248175182514,88,81,2025-09-19 15:14:59.999,0.0001356,2025-09-19 14:44:59.999,0.0001368,Bajista,69,Alcista,4,93.33333333333321,93.3333333333332,4.0,Sobre-compra
EURIUSDT,481,7365031.0,0.0,"['Plana', 'Plana', 'Plana']",101,4,96.04,"[('Alcista', 28), ('Alcista', 132), ('Alcista', 133)]",0,0,0,0,40,1.1725,1.1776,1.1734,1.43,0.17,1.2612919720470364,71,75,2025-09-19 14:59:59.999,1.1731,2025-09-19 14:59:59.999,1.1737,Bajista,145,Bajista,29,33.33333333333333,32.222222222222214,5.0,Neutro
POLUSDT,481,319443599.2,9082.6,"['Cuerpo_Lleno', 'N/A', 'Cuerpo_Lleno']",94,7,92.55,"[('Dentro', 0), ('Bajista', 1), ('Alcista', 19)]",0,0,0,0,10,0.2476,0.2578,0.2507,9.85,1.24,8.615875548464304,93,82,2025-09-19 13:59:59.999,0.2476,2025-09-19 12:59:59.999,0.2504,Bajista,75,Alcista,3,96.87499999999865,98.95833333333287,3.0,Sobre-compra
NEIROUSDT,481,149563173352.0,16775121.0,"['N/A', 'N/A', 'N/A']",87,4,95.4,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 73)]",0,0,0,0,17,0.00034728,0.00036306,0.00035118,8.65,2.87,5.77766387607495,110,106,2025-09-19 15:14:59.999,0.00034848,2025-09-19 15:44:59.999,0.00035197,Bajista,75,Alcista,3,77.36389684813672,80.11762098497628,3.0,Sobre-compra-D
TURBOUSDT,481,4227714032.0,421116.0,"['N/A', 'N/A', 'N/A']",87,5,94.25,"[('Alcista', 19), ('Alcista', 28), ('Alcista', 29)]",0,0,0,0,17,0.004079,0.004329,0.004122,9.36,5.09,4.269771955361474,113,103,2025-09-19 15:59:59.999,0.004112,2025-09-19 15:44:59.999,0.004133,Bajista,45,Alcista,3,76.08695652173786,84.0733888374953,3.0,Sobre-compra-D
1MBABYDOGEUSDT,481,12636858916.0,165190.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",108,5,95.37,"[('Alcista', 19), ('Alcista', 29), ('Alcista', 50)]",0,0,0,0,17,0.001303,0.0013714,0.0013155,7.94,3.6,4.340554922082861,103,105,2025-09-19 15:59:59.999,0.001313,2025-09-19 15:44:59.999,0.0013195,Bajista,76,Alcista,1,71.4285714285721,74.03628117913878,1.0,Neutro
CATIUSDT,481,88024987.39999999,22025.9,"['N/A', 'N/A', 'Cuerpo_Lleno']",101,2,98.02,"[('Bajista', 2), ('Bajista', 194)]",0,0,0,0,21,0.0907,0.101,0.0947,6.65,10.45,3.80147835269272,83,75,2025-09-19 14:59:59.999,0.0927,2025-09-19 15:44:59.999,0.0963,Alcista,39,Alcista,3,39.215686274509885,50.98039215686283,3.0,Neutro
HMSTRUSDT,481,8844830833.0,0.0,"['N/A', 'N/A', 'Plana']",83,3,96.39,"[('Bajista', 2), ('Alcista', 29), ('Alcista', 50)]",0,0,0,0,29,0.000723,0.000758,0.000731,6.29,6.7,0.410396716826261,79,71,2025-09-19 15:14:59.999,0.000724,2025-09-19 12:59:59.999,0.000732,Bajista,52,Alcista,3,87.49999999999966,87.49999999999964,3.0,Sobre-compra
EIGENUSDT,481,114810055.07,1809.04,"['N/A', 'N/A', 'Cuerpo_Lleno']",89,5,94.38,"[('Alcista', 17), ('Alcista', 18), ('Alcista', 19)]",0,0,0,0,14,1.828,1.963,1.852,13.34,19.65,6.317494600431964,93,95,2025-09-19 15:59:59.999,1.844,2025-09-19 15:44:59.999,1.856,Bajista,20,Bajista,6,68.5714285714288,60.000000000000064,10.0,Neutro
SCRUSDT,481,14182565.2,0.0,"['Cuerpo_Lleno', 'Cuerpo_Lleno', 'Plana']",43,0,100.0,[],0,0,0,0,17,0.317,0.33,0.32,5.94,2.81,3.1250000000000027,51,46,2025-09-19 15:14:59.999,0.317,2025-09-19 10:29:59.999,0.322,Bajista,52,Alcista,3,75.0,75.0,16.0,Neutro
BNSOLUSDT,481,80318.31999999999,0.659,"['N/A', 'N/A', 'Plana']",108,4,96.3,"[('Dentro', 0), ('Alcista', 29), ('Alcista', 73)]",0,0,0,0,17,252.9,263.7,256.2,6.09,3.67,2.419984387197519,100,88,2025-09-19 15:14:59.999,254.2,2025-09-19 14:59:59.999,255.5,Bajista,52,Alcista,4,100.0,97.61904761904744,4.0,Sobre-compra
LUMIAUSDT,481,20727789.45,16.6,"['Plana', 'Cuerpo_Lleno', 'Plana']",60,3,95.0,"[('Dentro', 0), ('Bajista', 214), ('Bajista', 356)]",0,1,0,0,30,0.329,0.345,0.333,6.31,7.51,1.2012012012012185,50,50,2025-09-19 15:14:59.999,0.328,2025-09-19 12:59:59.999,0.333,Bajista,52,Alcista,2,100.0,79.99999999999999,1.0,Sobre-compra-K
KAIAUSDT,481,88294339.19999999,0.0,"['N/A', 'N/A', 'Plana']",88,0,100.0,[],0,0,0,0,29,0.1544,0.1593,0.1569,3.19,2.87,0.31867431485020603,87,83,2025-09-19 15:14:59.999,0.1559,2025-09-19 15:29:59.999,0.1572,Bajista,52,Alcista,9,84.21052631578986,84.21052631578986,5.0,Sobre-compra
COWUSDT,481,23176300.2,889.0,"['N/A', 'N/A', 'Cuerpo_Lleno']",102,5,95.1,"[('Bajista', 2), ('Alcista', 19), ('Alcista', 28)]",0,0,0,0,17,0.3322,0.3511,0.3354,6.35,2.98,3.3691115086464185,101,91,2025-09-19 15:14:59.999,0.3327,2025-09-19 15:44:59.999,0.3358,Bajista,32,Alcista,1,87.09677419354799,86.02150537634441,4.0,Sobre-compra
CETUSUSDT,481,132401761.3,0.0,"['Cuerpo_Lleno', 'Doji', 'Plana']",90,7,92.22,"[('Dentro', 0), ('Bajista', 1), ('Bajista', 2)]",0,1,0,0,10,0.0895,0.0933,0.0904,8.41,5.09,3.3185840707964784,77,81,2025-09-19 15:14:59.999,0.0894,2025-09-19 15:59:59.999,0.0905,Bajista,65,Alcista,3,90.90909090909068,87.87878787878799,3.0,Sobre-compra
